"","player","round","club","opponent","was_home","total_points","goals","assists","minutes","club_elo","opponent_elo","position","value","influence_form","creativity_form","threat_form","ict_index_form","date_hour","kickoff_hour","range_day","team_scoring_form","team_conceded_form","opponent_scoring_form","opponent_conceded_form","team_form","opponent_form","fpl_form","goals_90","assists_90","npxG_90","npg_90","xG_90","xGChain_90","xGBuildup_90","xA_90","shots_90","key_passes_90","season","minutes_chance","scoring_chance","conceded_chance"
"2623","Kevin De Bruyne","28","MCI","WHU","True",3,0,0,90,1980.438,1677.916,"AM",97,10.85,17.325,23.75,5.2,"2019-02-27 20:00:00","night kick-off",17.167,3,0.75,1.25,1.5,1.625,1.125,2,0,0,0.197,0,0.197,0.561,0.713,0.388,2.877,1.644,"2018/2019",0.608,2.25,1
"2624","Kevin De Bruyne","29","MCI","BOU","False",1,0,0,45,1981.838,1661.615,"AM",97,11.65,28.175,28.25,6.825,"2019-03-02 15:00:00","afternoon kick-off",2.792,3,0.25,0.5,2.75,2.125,0.25,2.25,0,0,0.227,0,0.227,0.711,1.088,0.602,3.673,2.571,"2018/2019",0.681,2.875,0.375
"2625","Kevin De Bruyne","30","MCI","WAT","True",0,0,0,0,1990.931,1690.193,"AM",97,12.05,36.8,12.25,6.125,"2019-03-09 17:30:00","afternoon kick-off",7.104,2.5,0,2,1.75,2.25,1.625,2,0,0,0.129,0,0.129,0.181,0.88,0.806,2.66,4.433,"2018/2019",0.564,2.125,1
"2626","Kevin De Bruyne","32","MCI","FUL","False",3,0,0,74,2006.654,1561.827,"AM",97,11.2,33.4,12.25,5.7,"2019-03-30 12:30:00","lunchtime kick-off",20.792,2.75,0.25,0.75,2.25,2.125,0,1.75,0,0,0,0,0,0,0,0,0,4.01,"2018/2019",0.561,2.5,0.5
"2627","Kevin De Bruyne","32","MCI","CAR","True",11,1,0,90,2008.383,1575.57,"AM",97,11.4,38.625,16.5,6.65,"2019-04-03 19:45:00","night kick-off",4.302,1.75,0.25,0.75,1.75,2.25,0.5,1.75,0,0,0,0,0,0,0,0,0,4.737,"2018/2019",0.581,1.75,0.5
"2628","Kevin De Bruyne","34","MCI","CRY","False",11,0,2,90,2007.133,1707.999,"AM",97,19.45,42.525,20,8.2,"2019-04-14 14:05:00","lunchtime kick-off",10.764,2,0.25,1,1,2.25,1.125,3.75,0,0,0,0,0,0,0,0,0,5.167,"2018/2019",0.581,1.5,0.625
"2629","Kevin De Bruyne","35","MCI","TOT","True",1,0,0,37,2007.919,1916.29,"AM",97,32.4,50.95,25.25,10.85,"2019-04-20 12:30:00","lunchtime kick-off",5.934,2.5,0.5,2,1,2.25,1,6.25,0,0.709,0,0,0,0,0,0,0,5.315,"2018/2019",0.706,1.75,1.25
"2630","Kevin De Bruyne","35","MCI","MUN","False",0,0,0,0,2012.079,1867.224,"AM",97,32.4,51.575,30,11.35,"2019-04-24 20:00:00","night kick-off",4.312,2,0.25,1.25,2,2.25,1,6.5,0.309,0.619,0.187,0.309,0.187,0.403,0.683,1.174,3.711,4.639,"2018/2019",0.808,2,0.75
"2631","Kevin De Bruyne","36","MCI","BUR","False",0,0,0,0,2020.67,1688.323,"AM",97,28.45,42.2,21,9.125,"2019-04-28 14:05:00","lunchtime kick-off",3.753,2,0.25,2.25,0.75,2.25,2,5.75,0,0.829,0,0,0,0,0,0,0,4.977,"2018/2019",0.603,1.375,1.25
"2632","Kevin De Bruyne","37","MCI","LEI","True",0,0,0,0,2019.128,1724.028,"AM",96,15.85,20.875,12.5,4.875,"2019-05-06 20:00:00","night kick-off",8.247,1.75,0.25,2.25,1,2.375,1.5,3,0,1.417,0,0,0,0,0,0,0,4.252,"2018/2019",0.353,1.375,1.25
"2633","Kevin De Bruyne","38","MCI","BHA","False",1,0,0,12,2034.381,1618.853,"AM",96,0,0.625,4.75,0.5,"2019-05-12 15:00:00","afternoon kick-off",5.792,1.25,0,0.5,0.75,2.25,1,0.25,0,0,0,0,0,0,0,0,0,0,"2018/2019",0.103,1,0.25
"2634","Kieran Trippier","5","TOT","LIV","True",1,0,0,90,1916.292,1927.138,"FB",60,25.65,30.875,8.75,6.525,"2018-09-15 12:30:00","lunchtime kick-off",12.854,2.25,1,2.25,0.25,1.75,2.25,5.75,0,0.353,0,0,0,0,0,0,0,2.471,"2018/2019",0.708,1.25,1.625
"2635","Kieran Trippier","6","TOT","BHA","False",4,0,1,90,1895.584,1628.036,"FB",60,25.9,31.55,8.75,6.625,"2018-09-22 17:30:00","afternoon kick-off",7.208,2,1.25,1.75,1.75,1.125,1.125,6,0.261,0.261,0.031,0.261,0.031,0.067,0.527,0.222,0.522,1.826,"2018/2019",0.958,1.875,1.5
"2636","Kieran Trippier","7","TOT","HUD","False",11,0,1,90,1899.047,1543.915,"FB",61,18.4,29.15,3,5.05,"2018-09-29 15:00:00","afternoon kick-off",6.896,1.75,1.25,0.5,1.25,1.25,0.625,4.25,0,0.522,0.018,0,0.018,0.189,0.386,0.218,0.261,1.826,"2018/2019",0.958,1.5,0.875
"2637","Kieran Trippier","8","TOT","CAR","True",7,0,0,90,1886.671,1543.016,"FB",62,21.4,30.2,3,5.45,"2018-10-06 15:00:00","afternoon kick-off",7,1.5,1.25,1,3.5,1.25,0,4.25,0,0.5,0.017,0,0.017,0.159,0.336,0.249,0.25,1.75,"2018/2019",1,2.5,1.125
"2638","Kieran Trippier","9","TOT","WHU","False",6,0,0,90,1887.782,1661.36,"FB",63,21.05,30.75,4,5.575,"2018-10-20 15:00:00","afternoon kick-off",14,1.5,0.75,1.5,0.75,1.75,1.375,5.75,0,0.5,0.017,0,0.017,0.275,0.505,0.318,0.25,1.75,"2018/2019",1,1.125,1.125
"2639","Kieran Trippier","10","TOT","MCI","True",2,0,0,90,1891.889,1978.152,"FB",63,27.1,37.875,4,6.875,"2018-10-29 20:00:00","night kick-off",9.208,1.5,0.25,3,0,2.375,2,7,0,0.5,0.017,0,0.017,0.136,0.589,0.391,0.25,2.25,"2018/2019",1,0.75,1.625
"2640","Kieran Trippier","11","TOT","WOL","False",4,0,1,90,1884.69,1614.37,"FB",63,25.6,36.325,2.5,6.425,"2018-11-03 19:45:00","night kick-off",4.99,1,0.25,0.75,0.75,1.75,1.125,6.5,0,0.25,0,0,0,0.005,0.408,0.388,0,2.25,"2018/2019",1,0.875,0.5
"2641","Kieran Trippier","12","TOT","CRY","False",1,0,0,23,1888.773,1643.742,"FB",63,26.55,30.4,2.5,5.95,"2018-11-10 17:30:00","afternoon kick-off",6.906,1.25,0.75,0.75,2,1.75,0.25,4.75,0,0.25,0,0,0,0.123,0.395,0.339,0,1.75,"2018/2019",1,1.625,0.75
"2642","Kieran Trippier","13","TOT","CHE","True",0,0,0,0,1892.579,1867.595,"FB",62,20.7,19.525,0.5,4.075,"2018-11-24 17:30:00","afternoon kick-off",14,1.25,0.75,2.25,0.75,1.875,1.625,3.25,0,0.307,0,0,0,0,0.169,0.228,0,1.536,"2018/2019",0.814,1,1.5
"2643","Kieran Trippier","14","TOT","ARS","False",0,0,0,0,1905.36,1842.253,"FB",61,14.4,11.725,0.5,2.675,"2018-12-02 14:05:00","lunchtime kick-off",7.858,1.75,1,1.5,1.25,1.75,1.5,1.75,0,0.443,0,0,0,0,0,0,0,1.33,"2018/2019",0.564,1.5,1.25
"2644","Kieran Trippier","15","TOT","SOU","True",6,0,0,86,1893.964,1618.114,"FB",61,11.6,5.225,0,1.7,"2018-12-05 20:00:00","night kick-off",3.247,2.25,1.75,1.5,3,1.75,0.5,1.25,0,0.796,0,0,0,0,0,0,0,0.796,"2018/2019",0.314,2.625,1.625
"2645","Kieran Trippier","16","TOT","LEI","False",0,0,0,0,1896.37,1693.768,"FB",61,7.6,7.8,0.5,1.6,"2018-12-08 19:45:00","night kick-off",2.99,2.25,1.5,1,0.5,1.625,1.5,1.75,0,0,0,0,0,0,0,0,0,1.651,"2018/2019",0.303,1.375,1.25
"2646","Kieran Trippier","17","TOT","BUR","True",6,0,0,90,1907.227,1616.762,"FB",61,6.9,7.55,0.5,1.5,"2018-12-15 15:00:00","afternoon kick-off",6.802,2.5,1.5,0.75,1.75,1.625,0.5,1.5,0,0,0,0,0,0,0,0,0,2.093,"2018/2019",0.239,2.125,1.125
"2647","Kieran Trippier","18","TOT","EVE","False",3,0,1,90,1908.836,1697.366,"FB",61,11.3,14.625,2,2.8,"2018-12-23 16:00:00","afternoon kick-off",8.042,2,1.25,1,1.75,1.625,0.5,3,0,0,0,0,0,0,0,0,0,1.534,"2018/2019",0.489,1.875,1.125
"2648","Kieran Trippier","19","TOT","BOU","True",0,0,0,0,1917.308,1670.834,"FB",61,17.3,18.65,6.5,4.25,"2018-12-26 15:00:00","afternoon kick-off",2.958,3,0.75,1,1.75,2.25,1,3.75,0,0.338,0,0,0,0,0,0,0,1.353,"2018/2019",0.739,2.375,0.875
"2649","Kieran Trippier","20","TOT","WOL","True",1,0,0,90,1921.737,1623.352,"FB",61,10.4,11.1,6,2.75,"2018-12-29 15:00:00","afternoon kick-off",3,3.5,0.5,1.25,1,2.25,1.5,2.25,0,0.5,0,0,0,0,0,0,0,1,"2018/2019",0.5,2.25,0.875
"2650","Kieran Trippier","21","TOT","CAR","False",6,0,0,90,1899.8,1568.881,"FB",61,14.1,12.175,8.25,3.45,"2019-01-01 17:30:00","afternoon kick-off",3.104,3.25,1.25,1,2,1.625,1,2.5,0,0.333,0,0,0,0,0,0,0,0.667,"2018/2019",0.75,2.625,1.125
"2651","Kieran Trippier","22","TOT","MUN","True",2,0,0,90,1903.806,1854.823,"FB",61,12.55,9.2,6.75,2.85,"2019-01-13 16:30:00","afternoon kick-off",11.958,3.75,1.25,3.5,0.75,1.75,2.25,2.5,0,0.333,0,0,0,0,0,0,0,0.667,"2018/2019",0.75,2.25,2.375
"2652","Kieran Trippier","23","TOT","FUL","False",2,0,0,90,1893.051,1565.455,"FB",61,14.55,20.625,2.75,3.8,"2019-01-20 16:00:00","afternoon kick-off",6.979,2.25,1,1,1.75,1.125,0.75,2.25,0,0,0,0,0,0,0,0,0,1.333,"2018/2019",0.75,2,1
"2653","Kieran Trippier","24","TOT","WAT","True",1,0,0,21,1895.382,1659.687,"FB",61,19.7,27.975,2.75,5.05,"2019-01-30 20:00:00","night kick-off",10.167,1.5,1.25,1.5,1.25,1.25,1.5,2.75,0,0,0.016,0,0.016,0.057,0.129,0.077,0.25,1.5,"2018/2019",1,1.375,1.375
"2654","Kieran Trippier","25","TOT","NEW","True",8,0,0,90,1897.485,1644.731,"FB",61,16.9,30.625,0.5,4.825,"2019-02-02 12:30:00","lunchtime kick-off",2.688,1.75,0.75,1.5,1.25,1.75,1,2.75,0,0,0,0,0,0,0.138,0.099,0,2.165,"2018/2019",0.808,1.5,1.125
"2655","Kieran Trippier","26","TOT","LEI","True",2,0,0,90,1899.447,1684.391,"FB",61,19.25,42.6,1.5,6.35,"2019-02-10 13:30:00","lunchtime kick-off",8.042,1.25,0.75,1.219,1.812,1.625,0.484,3.25,0,0,0,0,0,0.155,0.184,0.152,0,3.093,"2018/2019",0.808,1.531,0.9845
"2656","Kieran Trippier","27","TOT","BUR","False",0,0,0,0,1916.564,1646.563,"FB",62,16.35,34.85,5.5,5.675,"2019-02-23 12:30:00","lunchtime kick-off",12.958,2,0.75,1.5,1,2.125,1.625,3.25,0,0,0.018,0,0.018,0.063,0.202,0.113,0.309,2.784,"2018/2019",0.808,1.5,1.125
"2657","Kieran Trippier","28","TOT","CHE","False",-1,0,0,90,1903.333,1822.844,"FB",62,11.2,27.5,5.5,4.425,"2019-02-27 20:00:00","night kick-off",4.312,1.75,1,1.278,3.056,1.5,0.5,2.75,0,0,0,0,0,0,0,0,0,3.134,"2018/2019",0.558,2.403,1.139
"2658","Kieran Trippier","29","TOT","ARS","True",4,0,0,90,1891.222,1848.324,"FB",61,14.75,30.85,5.5,5.1,"2019-03-02 12:30:00","lunchtime kick-off",2.688,1.25,1.25,2.5,1.25,1,1.625,2.25,0,0,0,0,0,0,0,0,0,2.333,"2018/2019",0.75,1.25,1.875
"2659","Kieran Trippier","30","TOT","SOU","False",0,0,0,0,1899.385,1643.199,"FB",61,17.35,26.975,5.5,4.975,"2019-03-09 15:00:00","afternoon kick-off",7.104,1.25,1.5,1.25,1.75,0.75,0.5,1.25,0,0,0,0,0,0,0,0,0,1.667,"2018/2019",0.75,1.5,1.375
"2660","Kieran Trippier","32","TOT","LIV","False",1,0,0,90,1898.807,1978.207,"FB",60,12.25,19.275,1,3.25,"2019-03-31 16:30:00","afternoon kick-off",22.062,0.75,1.75,2.75,0.75,0.25,2,0.75,0,0,0,0,0,0,0,0,0,1.5,"2018/2019",0.5,0.75,2.25
"2661","Kieran Trippier","32","TOT","CRY","True",7,0,0,90,1894.242,1698.176,"FB",60,18.5,22.175,1.5,4.225,"2019-04-03 19:45:00","night kick-off",3.135,0.75,1.75,1.75,1.5,0.25,1.125,1,0,0,0,0,0,0,0,0,0,1.333,"2018/2019",0.75,1.125,1.75
"2662","Kieran Trippier","34","TOT","HUD","True",0,0,0,0,1907.735,1504.824,"FB",60,20,28.675,2.25,5.1,"2019-04-13 12:30:00","lunchtime kick-off",9.698,1.25,1.25,1,3,0.75,0,3,0,0,0,0,0,0,0,0,0,2.333,"2018/2019",0.75,2.125,1.125
"2663","Kieran Trippier","35","TOT","MCI","False",0,0,0,0,1916.29,2007.919,"FB",60,12.2,16.475,1.25,3,"2019-04-20 12:30:00","lunchtime kick-off",7,2,1,2.5,0.5,1,2.25,2,0,0,0,0,0,0,0,0,0,2.5,"2018/2019",0.5,1.25,1.75
"2664","Kieran Trippier","35","TOT","BHA","True",9,0,0,90,1912.13,1602.325,"FB",60,12.2,16.475,1.25,3,"2019-04-23 19:45:00","night kick-off",3.302,1.75,0.75,0,2.5,1,0.375,2,0,0,0,0,0,0,0,0,0,2.5,"2018/2019",0.5,2.125,0.375
"2665","Kieran Trippier","36","TOT","WHU","True",0,0,0,0,1913.467,1678.072,"FB",60,11.5,28.125,0.75,4.025,"2019-04-27 12:30:00","lunchtime kick-off",3.698,1.75,0.25,0.75,2,1.5,0.25,4,0,0,0,0,0,0,0,0,0,4,"2018/2019",0.5,1.875,0.5
"2666","Kieran Trippier","37","TOT","BOU","False",2,0,0,90,1884.045,1672.444,"FB",60,5.55,14.55,0,2,"2019-05-04 12:30:00","lunchtime kick-off",7,1.25,0.5,2.25,1.75,1,1,2.25,0,0,0,0,0,0,0,0,0,4,"2018/2019",0.25,1.5,1.375
"2667","Kieran Trippier","38","TOT","EVE","True",0,0,0,0,1902.649,1763.896,"FB",60,10.35,15.725,0,2.6,"2019-05-12 15:00:00","afternoon kick-off",8.104,0.25,0.75,1.5,0.5,0.5,1.375,2.75,0,0,0,0,0,0,0,0,0,2,"2018/2019",0.5,0.375,1.125
"2668","Kyle Walker","5","MCI","FUL","True",6,0,0,90,1972.083,1627.045,"FB",65,17.1,3.125,6.5,2.675,"2018-09-15 15:00:00","afternoon kick-off",13.896,2.75,0.75,1.75,2.25,2,0.875,4.75,0,0,0,0,0,0,0,0,0,0,"2018/2019",0.75,2.5,1.25
"2669","Kyle Walker","6","MCI","CAR","False",6,0,0,90,1957.271,1558.776,"FB",65,17.55,5.725,8.5,3.175,"2018-09-22 15:00:00","afternoon kick-off",7,3,0.75,0.75,1.75,1.875,0.625,4.5,0,0,0,0,0,0,0,0,0,0,"2018/2019",0.75,2.375,0.75
"2670","Kyle Walker","7","MCI","BHA","True",7,0,0,90,1961.05,1624.573,"FB",66,21.2,9.55,8.5,3.925,"2018-09-29 15:00:00","afternoon kick-off",7,2.75,0.5,1.25,1.75,2,0.625,6,0.25,0,0.022,0.25,0.022,0.343,0.653,0.013,1,0.25,"2018/2019",1,2.25,0.875
"2671","Kyle Walker","8","MCI","LIV","False",6,0,0,90,1962.458,1929.21,"FB",66,24.85,21.075,6.75,5.275,"2018-10-07 16:30:00","afternoon kick-off",8.062,3,0.25,2,0.75,2.125,2.125,7.25,0.25,0,0.023,0.25,0.023,0.185,0.754,0.037,1,1,"2018/2019",1,1.875,1.125
"2672","Kyle Walker","9","MCI","BUR","True",0,0,0,0,1963.284,1647.138,"FB",66,16.25,19.875,3.25,3.95,"2018-10-20 15:00:00","afternoon kick-off",12.938,2.5,0,1.75,0.75,2,1.375,6.25,0,0,0.01,0,0.01,0.039,0.729,0.037,0.5,1,"2018/2019",1,1.625,0.875
"2673","Kyle Walker","10","MCI","TOT","False",6,0,0,90,1978.152,1891.889,"FB",66,12.85,16.8,0.75,3.05,"2018-10-29 20:00:00","night kick-off",9.208,3,0,1.5,0.25,2,2.375,4.75,0,0,0,0,0,0,0,0,0,1.333,"2018/2019",0.75,1.625,0.75
"2674","Kyle Walker","11","MCI","SOU","True",2,0,0,90,1985.351,1624.918,"FB",65,11.35,13.475,1.5,2.65,"2018-11-04 15:00:00","afternoon kick-off",5.792,2,0,0,1.25,2,0.625,4.75,0,0,0,0,0,0,0,0,0,1,"2018/2019",0.75,1.625,0
"2675","Kyle Walker","12","MCI","MUN","True",2,0,0,90,1990.55,1862.17,"FB",65,9.8,7.35,3.25,2.05,"2018-11-11 16:30:00","afternoon kick-off",7.062,3,0.25,2.25,1.5,2,2,3.5,0,0,0,0,0,0,0,0,0,0.667,"2018/2019",0.75,2.25,1.25
"2676","Kyle Walker","13","MCI","WHU","False",6,0,0,90,1995.68,1667.706,"FB",65,11.75,10.85,4.25,2.675,"2018-11-24 15:00:00","afternoon kick-off",12.938,3.75,0.5,1.5,1.25,2.125,1.25,2.5,0,0,0,0,0,0,0,0,0,1,"2018/2019",0.75,2.5,1
"2677","Kyle Walker","14","MCI","BOU","True",0,0,0,0,1996.96,1680.644,"FB",65,16.05,11.825,4.25,3.2,"2018-12-01 15:00:00","afternoon kick-off",7,3.5,0.5,1.5,1.5,2.25,0.625,4,0,0,0.01,0,0.01,0.239,0.927,0.072,0.5,0.75,"2018/2019",1,2.5,1
"2678","Kyle Walker","15","MCI","WAT","False",2,0,0,90,1998.796,1636.898,"FB",65,13.9,11.325,3.5,2.85,"2018-12-04 20:00:00","night kick-off",3.208,4,0.75,0.25,1.75,2.125,0.375,2.5,0,0,0,0,0,0,0,0,0,1,"2018/2019",0.75,2.875,0.5
"2679","Kyle Walker","16","MCI","CHE","False",1,0,0,90,2000.734,1853.204,"FB",65,13.75,6.35,3.5,2.35,"2018-12-08 17:30:00","afternoon kick-off",3.896,3,0.75,1,1.25,2.25,0.75,2.5,0,0,0,0,0,0,0,0,0,0.333,"2018/2019",0.75,2.125,0.875
"2680","Kyle Walker","17","MCI","EVE","True",2,0,0,90,1986.794,1699.595,"FB",65,12.7,6.15,4.5,2.325,"2018-12-15 12:30:00","lunchtime kick-off",6.792,2.25,1,1,1,1.75,1,2.25,0,0,0,0,0,0,0,0,0,0.333,"2018/2019",0.75,1.625,1
"2681","Kyle Walker","18","MCI","CRY","True",1,0,0,90,1989.022,1647.409,"FB",65,9.85,6.925,5,2.175,"2018-12-22 15:00:00","afternoon kick-off",7.104,2,1.25,1.5,1.5,1.625,1,1.25,0,0,0,0,0,0,0,0,0,0.333,"2018/2019",0.75,1.75,1.375
"2682","Kyle Walker","19","MCI","LEI","False",0,0,0,0,1973.073,1692.279,"FB",65,13.3,10.125,7,3.05,"2018-12-26 15:00:00","afternoon kick-off",4,1.75,1.75,0.5,1,1.125,1,1.5,0,0,0.025,0,0.025,0.105,0.211,0.001,1,0.25,"2018/2019",1,1.375,1.125
"2683","Kyle Walker","20","MCI","SOU","False",1,0,0,4,1959.666,1621.994,"FB",65,8.95,8.5,4.5,2.2,"2018-12-30 14:15:00","lunchtime kick-off",3.969,1.5,2,1.75,1.5,0.5,1.125,1,0,0,0,0,0,0,0,0,0,0.333,"2018/2019",0.75,1.5,1.875
"2684","Kyle Walker","21","MCI","LIV","True",1,0,0,4,1962.767,1952.57,"FB",64,5.15,5.275,2.5,1.3,"2019-01-03 20:00:00","night kick-off",4.24,2.25,1.75,3.5,0.5,1.125,2.125,1,0,0,0,0,0,0,0,0,0,0,"2018/2019",0.511,1.375,2.625
"2685","Kyle Walker","22","MCI","WOL","True",6,0,0,90,1969.146,1632.191,"FB",64,4.2,3.525,2,0.975,"2019-01-14 20:00:00","night kick-off",11,2,1.75,1,1.5,1.125,1,0.75,0,0,0,0,0,0,0,0,0,0,"2018/2019",0.272,1.75,1.375
"2686","Kyle Walker","23","MCI","HUD","False",8,0,1,90,1971.296,1515.483,"FB",64,5.05,6.6,3,1.45,"2019-01-20 13:30:00","lunchtime kick-off",5.729,2.25,1,0.5,1.5,1.625,0.375,2,0,0,0,0,0,0,0,0,0,0.918,"2018/2019",0.272,1.875,0.75
"2687","Kyle Walker","24","MCI","NEW","False",1,0,0,90,1973.281,1630.118,"FB",64,12.1,12.55,3.5,2.8,"2019-01-29 20:00:00","night kick-off",9.271,2.75,0.5,1.25,1.25,2.25,0.875,4,0,0.479,0.019,0,0.019,0.206,0.666,0.071,0.957,1.436,"2018/2019",0.522,2,0.875
"2688","Kyle Walker","25","MCI","ARS","True",2,0,0,90,1958.668,1838.287,"FB",64,16.5,14.375,3.5,3.425,"2019-02-03 16:30:00","afternoon kick-off",4.854,2.25,0.75,2,0.75,1.625,1.5,4,0,0.328,0.013,0,0.013,0.235,0.679,0.048,0.657,0.985,"2018/2019",0.761,1.5,1.375
"2689","Kyle Walker","25","MCI","EVE","False",8,0,0,90,1963.873,1676.095,"FB",64,18.85,15.45,3.5,3.775,"2019-02-06 19:45:00","night kick-off",3.135,2.5,0.75,1.25,1.25,1.625,1.125,4.25,0,0.25,0.01,0,0.01,0.356,0.863,0.037,0.5,0.75,"2018/2019",1,1.875,1
"2690","Kyle Walker","26","MCI","CHE","True",6,0,0,90,1968.011,1824.879,"FB",64,20.45,9.975,5.5,3.6,"2019-02-10 16:00:00","afternoon kick-off",3.844,2.25,0.75,1.75,1.806,1.75,0.986,4.75,0,0.25,0.012,0,0.012,0.012,0.6,0.028,0.25,0.5,"2018/2019",1,2.028,1.25
"2691","Kyle Walker","28","MCI","WHU","True",0,0,0,0,1980.438,1677.916,"FB",64,17.35,4.6,5.5,2.75,"2019-02-27 20:00:00","night kick-off",17.167,3,0.75,1.25,1.5,1.625,1.125,4.25,0,0,0.012,0,0.012,0.166,0.681,0,0.25,0,"2018/2019",1,2.25,1
"2692","Kyle Walker","29","MCI","BOU","False",5,0,0,90,1981.838,1661.615,"FB",64,12.7,2.45,5.5,2.075,"2019-03-02 15:00:00","afternoon kick-off",2.792,3,0.25,0.5,2.75,2.125,0.25,4,0,0,0,0,0,0,0,0,0,0,"2018/2019",0.75,2.875,0.375
"2693","Kyle Walker","30","MCI","WAT","True",1,0,0,90,1990.931,1690.193,"FB",64,11.7,7.025,8.25,2.7,"2019-03-09 17:30:00","afternoon kick-off",7.104,2.5,0,2,1.75,2.25,1.625,4.75,0,0,0,0,0,0,0,0,0,0.333,"2018/2019",0.75,2.125,1
"2694","Kyle Walker","32","MCI","FUL","False",6,0,0,90,2006.654,1561.827,"FB",64,7.3,10.65,3.75,2.175,"2019-03-30 12:30:00","lunchtime kick-off",20.792,2.75,0.25,0.75,2.25,2.125,0,3,0,0,0,0,0,0,0,0,0,0.667,"2018/2019",0.75,2.5,0.5
"2695","Kyle Walker","32","MCI","CAR","True",6,0,0,71,2008.383,1575.57,"FB",64,7.25,13.375,4.25,2.5,"2019-04-03 19:45:00","night kick-off",4.302,1.75,0.25,0.75,1.75,2.25,0.5,3,0,0,0,0,0,0,0,0,0,1,"2018/2019",0.75,1.75,0.5
"2696","Kyle Walker","34","MCI","CRY","False",2,0,0,90,2007.133,1707.999,"FB",64,9.05,17.55,4.25,3.1,"2019-04-14 14:05:00","lunchtime kick-off",10.764,2,0.25,1,1,2.25,1.125,4.5,0,0,0.081,0,0.081,0.252,0.461,0.052,0.792,1.056,"2018/2019",0.947,1.5,0.625
"2697","Kyle Walker","35","MCI","TOT","True",6,0,0,90,2007.919,1916.29,"FB",64,12.35,16.425,2.5,3.15,"2019-04-20 12:30:00","lunchtime kick-off",5.934,2.5,0.5,2,1,2.25,1,3.75,0,0,0.063,0,0.063,0.25,0.5,0.041,0.264,1.056,"2018/2019",0.947,1.75,1.25
"2698","Kyle Walker","35","MCI","MUN","False",7,0,0,90,2012.079,1867.224,"FB",64,15.35,18.825,3.25,3.75,"2019-04-24 20:00:00","night kick-off",4.312,2,0.25,1.25,2,2.25,1,5,0,0,0.072,0,0.072,0.349,0.731,0.076,0.528,1.32,"2018/2019",0.947,2,0.75
"2699","Kyle Walker","36","MCI","BUR","False",9,0,0,90,2020.67,1688.323,"FB",64,14.4,16.225,2.25,3.3,"2019-04-28 14:05:00","lunchtime kick-off",3.753,2,0.25,2.25,0.75,2.25,2,5.25,0,0,0.009,0,0.009,0.053,0.641,0.067,0.264,1.056,"2018/2019",0.947,1.375,1.25
"2700","Kyle Walker","37","MCI","LEI","True",7,0,0,90,2019.128,1724.028,"FB",64,16.6,18.5,6.75,4.2,"2019-05-06 20:00:00","night kick-off",8.247,1.75,0.25,2.25,1,2.375,1.5,6,0,0,0.014,0,0.014,0.216,0.647,0.243,0.5,1.25,"2018/2019",1,1.375,1.25
"2701","Kyle Walker","38","MCI","BHA","False",2,0,0,87,2034.381,1618.853,"FB",64,14.45,17.8,8,4.025,"2019-05-12 15:00:00","afternoon kick-off",5.792,1.25,0,0.5,0.75,2.25,1,7.25,0,0,0.017,0,0.017,0.044,0.497,0.245,0.75,1.25,"2018/2019",1,1,0.25
"2702","Lukasz Fabianski","5","WHU","EVE","False",3,0,0,90,1638.736,1693.603,"GK",45,38.2,0,0,3.8,"2018-09-16 16:00:00","afternoon kick-off",15.042,0.5,2.5,1.75,1.5,0,1.5,2.75,0,0,0,0,0,0,0.037,0,0,0,"2018/2019",1,1,2.125
"2703","Lukasz Fabianski","6","WHU","CHE","True",11,0,0,90,1653.006,1858.858,"GK",45,36.4,0,0,3.625,"2018-09-23 13:30:00","lunchtime kick-off",6.896,1.25,1.75,2.75,1,0.625,2.125,3.25,0,0,0,0,0,0,0.013,0,0,0,"2018/2019",1,1.125,2.25
"2704","Lukasz Fabianski","7","WHU","MUN","True",3,0,0,90,1656.827,1865.624,"GK",45,39.65,0,0,3.95,"2018-09-29 12:30:00","lunchtime kick-off",5.958,1,1.25,1.25,1.25,0.875,1.5,5.5,0,0,0,0,0,0,0.005,0,0,0,"2018/2019",1,1.125,1.25
"2705","Lukasz Fabianski","8","WHU","BHA","False",3,0,0,90,1669.05,1618.512,"GK",45,30.2,0,0,3,"2018-10-05 20:00:00","night kick-off",6.312,1.5,0.75,1.25,2,1.375,0.625,5,0,0,0,0,0,0,0,0,0,0,"2018/2019",1,1.75,1
"2706","Lukasz Fabianski","9","WHU","TOT","True",2,0,0,90,1661.36,1887.782,"GK",45,25.75,0,0,2.55,"2018-10-20 15:00:00","afternoon kick-off",14.792,1.5,0.75,1.5,0.75,1.375,1.75,5,0,0,0,0,0,0.003,0.003,0,0,0,"2018/2019",1,1.125,1.125
"2707","Lukasz Fabianski","10","WHU","LEI","False",6,0,0,90,1660.122,1687.873,"GK",45,22.9,0,0,2.275,"2018-10-27 17:30:00","afternoon kick-off",7.104,0.75,0.75,1.75,1.5,0.75,1.125,4.75,0,0,0,0,0,0,0.003,0,0,0,"2018/2019",1,1.125,1.25
"2708","Lukasz Fabianski","11","WHU","BUR","True",1,0,0,90,1662.616,1637.941,"GK",45,25.9,0,0,2.575,"2018-11-03 15:00:00","afternoon kick-off",6.896,1,1,0.75,2.75,0.875,0.875,3.5,0,0,0,0,0,0,0.003,0,0,0,"2018/2019",1,1.875,0.875
