"","player","round","club","opponent","was_home","total_points","goals","assists","minutes","club_elo","opponent_elo","position","value","influence_form","creativity_form","threat_form","ict_index_form","date_hour","kickoff_hour","range_day","team_scoring_form","team_conceded_form","opponent_scoring_form","opponent_conceded_form","xG","xA","shots","key_passes","team_form","opponent_form","fpl_form","goals_90","assists_90","npxG_90","npg_90","xG_90","xGChain_90","xGBuildup_90","xA_90","shots_90","key_passes_90","season"
"71","Aaron Mooy","33","HUD","LEI","True",8,1,0,90,1509.49060059,1706.02355957,"AM",50,18.4,22.025,14,5.45,"2019-04-06 15:00:00","afternoon kick-off",7,0.75,2.25,2,1,0.761168837547302,0.0117525570094585,1,1,0,1.625,2.25,0,0.282131661442006,0.0571533147724444,0,0.0571533147724444,0.0736621945956284,0.0634108390367144,0.1880417556318,1.69278996865204,1.41065830721003,"2018/2019"
"72","Aaron Mooy","34","HUD","TOT","False",1,0,0,8,1504.82373047,1907.73498535,"AM",50,27.6,26.15,16.25,7,"2019-04-13 12:30:00","lunchtime kick-off",6.89583333333333,1,3,1.25,1.25,0,0,0,0,0,0.75,4.25,0.25,0.25,0.0462605534121394,0,0.236552762798965,0.189466196112335,0.187263008207083,0.169564028270543,1.5,1.5,"2018/2019"
"73","Aaron Mooy","35","HUD","WAT","True",2,0,0,90,1505.00744629,1704.30383301,"AM",50,23.85,23.875,6.5,5.425,"2019-04-20 15:00:00","afternoon kick-off",7.10416666666667,1,3.5,1.5,1.75,0.0972622111439705,0.149250283837318,2,3,0,0.5,4.25,0.323741007194245,0.323741007194245,0.0173689182445729,0,0.263790484357009,0.263790484357009,0.203911623776817,0.219579317184875,0.971223021582734,1.94244604316547,"2018/2019"
"74","Aaron Mooy","36","HUD","LIV","False",0,0,0,0,1500.09460449,2008.85192871,"AM",50,20.6,18.6,11,5.025,"2019-04-26 20:00:00","night kick-off",6.20833333333333,0.5,3,2.25,0.5,0,0,0,0,0,2.25,3.25,0.323741007194245,0,0.0488566844422611,0,0.295278250554697,0.317149458037649,0.197282131734512,0.0604714744007414,1.61870503597122,1.61870503597122,"2018/2019"
"75","Aaron Mooy","37","HUD","MUN","True",2,0,0,90,1495.16748047,1852.63671875,"AM",50,16.45,14.25,9.25,4,"2019-05-05 14:00:00","lunchtime kick-off",8.75,0.5,3.75,0.75,2,0,0,0,0,0,0.75,2.75,0,0,0,0,0,0,0,0,0,1.91489361702128,"2018/2019"
"76","Aaron Mooy","38","HUD","SOU","False",2,0,0,90,1515.80639648,1679.39855957,"AM",50,7.54999999999999,10.7,5,2.325,"2019-05-12 15:00:00","afternoon kick-off",7.04166666666667,0.5,3,1.25,2.5,0.0137519370764494,0.0172813981771469,1,1,0.25,0.625,1.25,0,0,0,0,0,0,0,0,0,1.43617021276596,"2018/2019"
"77","Alex McCarthy","1","SOU","BUR","True",11,0,0,90,1650.65405273,1690.08410645,"GK",45,10.95,15.575,7,3.35,"2018-08-12 13:30:00","lunchtime kick-off",-273.0625,0.75,2.25,1.08333333333333,1.52777777777778,0,0,0,0,0.625,0.972222222222222,1.5,0,0,0,0,0,0,0,0,0,1.33333333333333,"2018/2019"
"78","Alex McCarthy","2","SOU","EVE","False",2,0,0,90,1652.65307617,1698.46520996,"GK",45,17.2,6,2,2.525,"2018-08-18 15:00:00","afternoon kick-off",6.0625,0.5,1.75,1.72222222222222,1.36111111111111,0,0,0,0,0.875,1.34722222222222,3.75,0,0,0,0,0,0,0,0,0,0.333333333333333,"2018/2019"
"79","Alex McCarthy","3","SOU","LEI","True",2,0,0,90,1643.48950195,1696.65893555,"GK",45,25.65,6,2,3.375,"2018-08-25 15:00:00","afternoon kick-off",7,0.75,1,1.67857142857143,1.53571428571429,0,0,0,0,0.875,1.05357142857143,4.25,0,0,0.00343798426911235,0,0.00343798426911235,0.009523949585855,0.00608596531674265,0.00432034954428673,0.25,0.25,"2018/2019"
"80","Alex McCarthy","4","SOU","CRY","False",8,0,0,90,1632.64282227,1684.78479004,"GK",45,29.45,5.1,2,3.675,"2018-09-01 15:00:00","afternoon kick-off",7,0.75,1.25,1.16666666666667,1.54166666666667,0,0,0,0,0.625,0.875,4.25,0,0,0.00343798426911235,0,0.00343798426911235,0.0367534640245138,0.0394014450721442,0.00432034954428673,0.25,0.25,"2018/2019"
"81","Alex McCarthy","5","SOU","BHA","True",0,0,0,90,1648.54406738,1627.08605957,"GK",45,34.3,3.5527136788005e-15,0,3.45,"2018-09-17 20:00:00","night kick-off",16.2083333333333,1,1,1.25,1.75,0,0,0,0,0.875,0.75,5.75,0,0,0,0,0,0.084234930574894,0.123636375647038,0,0,0,"2018/2019"
"82","Alex McCarthy","6","SOU","LIV","False",1,0,0,90,1644.73779297,1939.49255371,"GK",45,26.35,3.5527136788005e-15,0,2.65,"2018-09-22 15:00:00","afternoon kick-off",4.79166666666667,1.5,1.5,1.75,0.5,0,0,0,0,0.875,2.375,3,0,0,0,0,0,0,0.123636375647038,0,0,0,"2018/2019"
"83","Alex McCarthy","7","SOU","WOL","False",2,0,0,90,1642.19055176,1614.55725098,"GK",45,19.4,3.5527136788005e-15,0,1.95,"2018-09-29 15:00:00","afternoon kick-off",7,1.25,1.75,1,0.5,0,0,0,0,0.875,1.75,2.75,0,0,0,0,0,0.0205696634948254,0.138120073825121,0,0,0,"2018/2019"
"84","Alex McCarthy","8","SOU","CHE","True",2,0,0,90,1627.77319336,1851.73461914,"GK",45,22.2,3.5527136788005e-15,0,2.225,"2018-10-07 14:15:00","lunchtime kick-off",7.96875,1,1.75,1.75,0.5,0,0,0,0,0.875,1.625,2.75,0,0,0,0,0,0,0.104804594069719,0,0,0,"2018/2019"
"85","Alex McCarthy","9","SOU","BOU","False",6,0,0,90,1620.47814941,1689.53222656,"GK",45,19.3,3.5527136788005e-15,0,1.925,"2018-10-20 15:00:00","afternoon kick-off",13.03125,0.5,2.5,2.5,1.75,0,0,0,0,0.25,1.625,1.25,0,0,0,0,0,0,0.0205696634948254,0,0,0,"2018/2019"
"86","Alex McCarthy","10","SOU","NEW","True",6,0,0,90,1626.75158691,1623.0793457,"GK",45,20.45,3.5527136788005e-15,0,2.05,"2018-10-27 15:00:00","afternoon kick-off",7,0,2,0.5,1.5,0,0,0,0,0.375,0.375,2.75,0,0,0,0,0,0,0.0205696634948254,0,0,0,"2018/2019"
"87","Alex McCarthy","11","SOU","MCI","False",0,0,0,90,1624.91796875,1985.35070801,"GK",45,19.55,3.5527136788005e-15,0,1.95,"2018-11-04 15:00:00","afternoon kick-off",8,0,1.25,2,0,0,0,0,0,0.625,2,4,0,0,0,0,0,0.0221814252436161,0.0221814252436161,0,0,0,"2018/2019"
"88","Alex McCarthy","12","SOU","WAT","True",5,0,0,90,1621.06201172,1648.5324707,"GK",45,17,3.5527136788005e-15,0,1.7,"2018-11-10 15:00:00","afternoon kick-off",6,0.25,2.25,1.25,1.25,0,0,0,0,0.625,1.125,3.5,0,0,0,0,0,0.083560474216938,0.105741899460554,0,0,0,"2018/2019"
"89","Alex McCarthy","13","SOU","FUL","False",1,0,0,90,1619.99157715,1569.98986816,"GK",45,20.85,3.5527136788005e-15,0,2.1,"2018-11-24 15:00:00","afternoon kick-off",14,0.5,1.75,0.5,2.5,0,0,0,0,0.875,0,4.25,0,0,0,0,0,0.00349928182549775,0.109241181286052,0,0,0,"2018/2019"
"90","Alex McCarthy","14","SOU","MUN","True",2,0,0,90,1613.30969238,1853.64624023,"GK",45,20.85,3.5527136788005e-15,0,2.1,"2018-12-01 17:30:00","afternoon kick-off",7.10416666666667,1,2.5,1.25,1.25,0,0,0,0,0.5,1.375,3,0,0,0,0,0,0,0.109241181286052,0,0,0,"2018/2019"
"91","Alex McCarthy","15","SOU","TOT","False",2,0,0,90,1618.11376953,1893.96435547,"GK",45,24.8,3.5527136788005e-15,0,2.5,"2018-12-05 20:00:00","night kick-off",4.10416666666667,1.5,3,2.25,1.75,0,0,0,0,0.5,1.75,2,0,0,0,0,0,0,0.0870597560424358,0,0,0,"2018/2019"
"92","Alex McCarthy","16","SOU","CAR","False",3,0,0,90,1615.70849609,1555.77404785,"GK",45,26.9,3.5527136788005e-15,0,2.7,"2018-12-08 15:00:00","afternoon kick-off",2.79166666666667,1.5,2.25,1.25,1.5,0,0,0,0,0.5,1,2.5,0,0,0,0,0,0,0.00349928182549775,0,0,0,"2018/2019"
"93","Alex McCarthy","17","SOU","ARS","True",1,0,0,90,1606.546875,1856.36743164,"GK",45,24.4,3.5527136788005e-15,0,2.45,"2018-12-16 13:30:00","lunchtime kick-off",7.9375,1.25,2.25,2.25,1.25,0,0,0,0,0.25,2,2,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"94","Alex McCarthy","18","SOU","HUD","False",3,0,0,90,1619.22509766,1538.47546387,"GK",45,24.05,3.5527136788005e-15,0,2.4,"2018-12-22 15:00:00","afternoon kick-off",6.0625,1.5,2,0.5,1.5,0,0,0,0,0.75,0,2,0,0,0,0,0,0.0837317481637,0.0837317481637,0,0,0,"2018/2019"
"95","Alex McCarthy","19","SOU","WHU","True",2,0,0,90,1630.10632324,1683.37036133,"GK",45,25.75,3.5527136788005e-15,0,2.575,"2018-12-27 19:45:00","night kick-off",5.19791666666667,1.75,1.75,2,1.25,0,0,0,0,1.125,1.625,2.25,0,0,0,0,0,0,0.0837317481637,0,0,0,"2018/2019"
"96","Alex McCarthy","20","SOU","MCI","True",2,0,0,90,1621.99377441,1959.66577148,"GK",45,23,3.5527136788005e-15,0,2.3,"2018-12-30 14:15:00","lunchtime kick-off",2.77083333333333,1.75,1.5,1.5,2,0,0,0,0,1.125,0.5,2.25,0,0,0,0,0,0,0.0837317481637,0,0,0,"2018/2019"
"97","Alex McCarthy","21","SOU","CHE","False",0,0,0,0,1618.8927002,1858.82580566,"GK",45,24.55,3.5527136788005e-15,0,2.45,"2019-01-02 19:45:00","night kick-off",3.22916666666667,2,2,1.25,0.75,0,0,0,0,1.125,1.875,2,0,0,0,0,0,0,0.0837317481637,0,0,0,"2018/2019"
"98","Alex McCarthy","22","SOU","LEI","False",3,0,0,90,1625.75634766,1701.98962402,"GK",44,20.2,3.5527136788005e-15,0,2.025,"2019-01-12 15:00:00","afternoon kick-off",9.80208333333333,1.25,1.5,1,0.5,0,0,0,0,1,1.75,1.75,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"99","Alex McCarthy","23","SOU","EVE","True",2,0,0,90,1637.13195801,1694.20129395,"GK",44,20.55,3.5527136788005e-15,0,2.05,"2019-01-19 15:00:00","afternoon kick-off",7,1,1.5,1.75,0.75,0,0,0,0,1,1.125,1.75,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"100","Alex McCarthy","24","SOU","CRY","True",2,0,0,90,1645.28759766,1656.18615723,"GK",44,17.3,3.5527136788005e-15,0,1.725,"2019-01-30 19:45:00","night kick-off",11.1979166666667,1.25,1.25,1.5,1.75,0,0,0,0,1.5,0.625,1.75,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"101","Alex McCarthy","25","SOU","BUR","False",4,0,0,90,1643.93359375,1632.57995605,"GK",44,10.7,3.5527136788005e-15,0,1.05,"2019-02-02 15:00:00","afternoon kick-off",2.80208333333333,1.25,0.75,1.5,1,0,0,0,0,1.75,1.875,1.75,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"102","Alex McCarthy","26","SOU","CAR","True",1,0,0,90,1645.30627441,1565.02160645,"GK",44,21.15,3.5527136788005e-15,0,2.1,"2019-02-09 15:00:00","afternoon kick-off",7,1.5,1,0.785714285714286,1.25,0,0,0,0,1.75,0.785714285714286,2.75,0,0,0,0,0,0,0.0915276184678078,0,0,0,"2018/2019"
"103","Alex McCarthy","27","SOU","ARS","False",0,0,0,0,1635.421875,1839.22961426,"GK",44,16.3,3.5527136788005e-15,0,1.625,"2019-02-24 14:05:00","lunchtime kick-off",14.9618055555556,1.25,1.25,1.75,1.25,0,0,0,0,1.125,1.625,2.25,0,0,0,0,0,0.0123656196519732,0.103893238119781,0,0,0,"2018/2019"
"104","Alex McCarthy","28","SOU","FUL","True",0,0,0,0,1631.88085938,1559.84106445,"GK",44,14.05,3.5527136788005e-15,0,1.4,"2019-02-27 19:45:00","night kick-off",3.23611111111111,0.75,1.5,1.25,2.5,0,0,0,0,0.625,0.5,1.75,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"105","Alex McCarthy","29","SOU","MUN","False",0,0,0,0,1638.75366211,1868.40576172,"GK",44,12.2,3.5527136788005e-15,0,1.225,"2019-03-02 15:00:00","afternoon kick-off",2.80208333333333,1,1.25,1.75,0.25,0,0,0,0,0.875,2.125,1.25,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"106","Alex McCarthy","30","SOU","TOT","True",0,0,0,0,1643.19897461,1899.38452148,"GK",44,1.74999999999999,3.5527136788005e-15,0,0.175000000000001,"2019-03-09 15:00:00","afternoon kick-off",7,1.25,1.75,1.25,1.5,0,0,0,0,0.5,0.75,0.25,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"107","Alex McCarthy","32","SOU","BHA","False",0,0,0,0,1668.11425781,1640.80004883,"GK",44,-8.88178419700125e-15,3.5527136788005e-15,0,1.16573417585641e-15,"2019-03-30 15:00:00","afternoon kick-off",21,1.5,1.5,1.25,1.5,0,0,0,0,1,1.125,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"108","Alex McCarthy","33","SOU","LIV","True",0,0,0,0,1677.23327637,1982.77209473,"GK",43,-8.88178419700125e-15,3.5527136788005e-15,0,1.16573417585641e-15,"2019-04-05 20:00:00","night kick-off",6.20833333333333,1.75,1,2,1,0,0,0,0,1.625,2,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"109","Alex McCarthy","34","SOU","WOL","True",0,0,0,0,1677.07897949,1693.07592773,"GK",43,-8.88178419700125e-15,3.5527136788005e-15,0,1.16573417585641e-15,"2019-04-13 15:00:00","afternoon kick-off",7.79166666666667,1.5,1.75,1.25,1,0,0,0,0,1.125,1.375,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"110","Alex McCarthy","35","SOU","NEW","False",0,0,0,0,1688.43347168,1685.09289551,"GK",43,-8.88178419700125e-15,3.5527136788005e-15,0,1.16573417585641e-15,"2019-04-20 17:30:00","afternoon kick-off",7.10416666666667,1.75,1.25,0.75,1.25,0,0,0,0,1.625,1,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"111","Alex McCarthy","35","SOU","WAT","False",0,0,0,0,1679.21447754,1709.21655273,"GK",43,-8.88178419700125e-15,3.5527136788005e-15,0,1.16573417585641e-15,"2019-04-23 19:45:00","night kick-off",3.09375,1.5,1.75,1.75,1.25,0,0,0,0,1.125,1.125,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"112","Alex McCarthy","36","SOU","BOU","True",0,0,0,0,1682.05749512,1674.19726562,"GK",43,-8.88178419700125e-15,3.5527136788005e-15,0,1.16573417585641e-15,"2019-04-27 15:00:00","afternoon kick-off",3.80208333333333,1.5,2,1.5,1.5,0,0,0,0,0.875,0.625,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"113","Alex McCarthy","37","SOU","WHU","False",0,0,0,0,1675.78063965,1688.74255371,"GK",43,-8.88178419700125e-15,3.5527136788005e-15,0,1.16573417585641e-15,"2019-05-04 15:00:00","afternoon kick-off",7,2,2,1,1.5,0,0,0,0,1.125,0.875,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"114","Alex McCarthy","38","SOU","HUD","True",0,0,0,0,1679.39855957,1515.80639648,"GK",43,-8.88178419700125e-15,3.5527136788005e-15,0,1.16573417585641e-15,"2019-05-12 15:00:00","afternoon kick-off",8,1.25,2.5,0.5,3,0,0,0,0,0.625,0.25,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"115","Alisson Becker","1","LIV","WHU","True",7,0,0,90,1915.22900391,1670.87817383,"GK",55,-8.88178419700125e-15,3.5527136788005e-15,0,1.16573417585641e-15,"2018-08-12 13:30:00","lunchtime kick-off",-273.0625,1.25,2,1.8125,0.8125,0,0,0,0,0.875,1.625,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"116","Alisson Becker","2","LIV","CRY","False",6,0,0,90,1921.72070312,1704.67297363,"GK",55,4.39999999999999,3.5527136788005e-15,0,0.450000000000001,"2018-08-20 20:00:00","night kick-off",8.27083333333333,2,1.75,1.5,0.833333333333333,0,0,0,0,1,1.60416666666667,1.75,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"117","Alisson Becker","3","LIV","BHA","True",6,0,0,90,1923.99584961,1633.00866699,"GK",55,8.44999999999999,3.5527136788005e-15,0,0.850000000000001,"2018-08-25 17:30:00","afternoon kick-off",4.89583333333333,1.75,1,1.5,1.75,0,0,0,0,1.375,1.08333333333333,3.25,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"118","Alisson Becker","4","LIV","LEI","False",3,0,0,90,1923.04626465,1702.57836914,"GK",56,13.55,3.5527136788005e-15,0,1.35,"2018-09-01 12:30:00","lunchtime kick-off",6.79166666666667,2,0.25,1.85714285714286,1.28571428571429,0,0,0,0,1.875,1.41071428571429,4.75,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"119","Alisson Becker","5","LIV","TOT","False",2,0,0,90,1927.13830566,1916.29187012,"GK",56,18.35,3.5527136788005e-15,0,1.825,"2018-09-15 12:30:00","lunchtime kick-off",14,2.25,0.25,2.25,1,0,0,0,0,2.25,1.75,5.5,0,0,0,0,0,0,0.349937807768583,0,0,0,"2018/2019"
"120","Alisson Becker","6","LIV","SOU","True",6,0,0,90,1939.49255371,1644.73779297,"GK",56,18.05,3.5527136788005e-15,0,1.775,"2018-09-22 15:00:00","afternoon kick-off",7.10416666666667,1.75,0.5,1.5,1.5,0,0,0,0,2.375,0.875,4.25,0,0,0,0,0,0.0987761318683625,0.219563599675894,0,0,0,"2018/2019"
"121","Alisson Becker","7","LIV","CHE","False",3,0,0,90,1942.03991699,1855.03735352,"GK",56,17.1,3.5527136788005e-15,0,1.675,"2018-09-29 17:30:00","afternoon kick-off",7.10416666666667,2,0.5,2,0.5,0,0,0,0,2.25,2,4.25,0,0,0,0,0,0,0.120835226029158,0,0,0,"2018/2019"
"122","Alisson Becker","8","LIV","MCI","True",6,0,0,90,1929.20983887,1962.45788574,"GK",56,18.15,3.5527136788005e-15,0,1.8,"2018-10-07 16:30:00","afternoon kick-off",7.95833333333333,2,0.75,3,0.25,0,0,0,0,2.125,2.125,3.5,0,0,0,0,0,0.087774783372879,0.186550915241241,0,0,0,"2018/2019"
"123","Alisson Becker","9","LIV","HUD","False",6,0,0,90,1928.38366699,1541.17163086,"GK",56,19.1,3.5527136788005e-15,0,1.9,"2018-10-20 17:30:00","afternoon kick-off",13.0416666666667,1.5,0.5,0.5,1.75,0,0,0,0,1.75,0.375,4.25,0,0,0,0,0,0.00985883362591267,0.196409748867154,0,0,0,"2018/2019"
"124","Alisson Becker","10","LIV","CAR","True",2,0,0,90,1934.00976562,1556.0279541,"GK",56,18.3,3.5527136788005e-15,0,1.825,"2018-10-27 15:00:00","afternoon kick-off",6.89583333333333,1.25,0.25,1.25,2.5,0,0,0,0,1.75,0.5,5.25,0,0,0,0,0,0.0106333550065756,0.108266972005367,0,0,0,"2018/2019"
"125","Alisson Becker","11","LIV","ARS","False",3,0,0,90,1935.61523438,1844.89611816,"GK",57,16.15,3.5527136788005e-15,0,1.625,"2018-11-03 17:30:00","afternoon kick-off",7.10416666666667,1.5,0.5,3,1,0,0,0,0,1.75,2,4.25,0,0,0,0,0,0.0053846938535571,0.113651665858924,0,0,0,"2018/2019"
"126","Alisson Becker","12","LIV","FUL","True",7,0,0,90,1911.18969727,1571.54736328,"GK",57,15.5,3.5527136788005e-15,0,1.55,"2018-11-11 12:00:00","lunchtime kick-off",7.77083333333333,1.5,0.5,0.75,3.25,0,0,0,0,1.75,0,4.25,0,0,0,0,0,0,0.0258768824860454,0,0,0,"2018/2019"
"127","Alisson Becker","13","LIV","WAT","False",6,0,0,90,1912.74719238,1649.60290527,"GK",57,15.05,3.5527136788005e-15,0,1.5,"2018-11-24 15:00:00","afternoon kick-off",13.125,2,0.5,1.5,0.5,0,0,0,0,2,1.5,4.5,0,0,0,0,0,0.0589024126529692,0.0749204615131019,0,0,0,"2018/2019"
"128","Alisson Becker","14","LIV","EVE","True",9,0,0,90,1913.62963867,1710.35522461,"GK",57,14.45,3.5527136788005e-15,0,1.45,"2018-12-02 16:15:00","afternoon kick-off",8.05208333333333,2.5,0.5,1.25,0.75,0,0,0,0,2,1.375,4.5,0,0,0,0,0,0.032046403735876,0.0963335102424023,0,0,0,"2018/2019"
"129","Alisson Becker","15","LIV","BUR","False",3,0,0,90,1916.12561035,1614.28723145,"GK",57,19,3.5527136788005e-15,0,1.9,"2018-12-05 19:45:00","night kick-off",3.14583333333333,1.75,0.25,0.75,2,0,0,0,0,2,0.375,6.25,0,0,0,0,0,0.0283048693090678,0.119253685697913,0,0,0,"2018/2019"
"130","Alisson Becker","16","LIV","BOU","False",6,0,0,90,1920.1307373,1682.58520508,"GK",57,22.95,3.5527136788005e-15,0,2.3,"2018-12-08 12:30:00","lunchtime kick-off",2.69791666666667,2.25,0.25,1.25,2,0,0,0,0,2.25,0.5,6.25,0,0,0,0,0,0.141446575522423,0.260700261220336,0,0,0,"2018/2019"
"131","Alisson Becker","17","LIV","MUN","True",2,0,0,90,1931.03503418,1841.54577637,"GK",57,22.25,3.5527136788005e-15,0,2.225,"2018-12-16 16:00:00","afternoon kick-off",8.14583333333333,2.75,0.25,2,1.25,0,0,0,0,2.375,1.375,6,0,0,0,0,0,0,0.201797848567367,0,0,0,"2018/2019"
"132","Alisson Becker","18","LIV","WOL","False",9,0,0,90,1937.40771484,1627.18054199,"GK",58,20.1,3.5527136788005e-15,0,2,"2018-12-21 20:00:00","night kick-off",5.16666666666667,2.75,0.5,1.75,1,0,0,0,0,2.25,1.625,5,0,0,0,0,0,0.00839741807430982,0.1781488629058,0,0,0,"2018/2019"
"133","Alisson Becker","19","LIV","NEW","True",6,0,0,90,1941.23657227,1629.55993652,"GK",59,26.15,3.5527136788005e-15,0,2.6,"2018-12-26 15:00:00","afternoon kick-off",4.79166666666667,3,0.5,0.75,0.75,0,0,0,0,2.375,1.25,5,0,0,0,0,0,0,0.149843993596733,0,0,0,"2018/2019"
"134","Alisson Becker","20","LIV","ARS","True",2,0,0,90,1944.17333984,1842.28381348,"GK",59,21.15,3.5527136788005e-15,0,2.1,"2018-12-29 17:30:00","afternoon kick-off",3.10416666666667,3.25,0.25,1.75,1.25,0,0,0,0,2.25,1.375,5.75,0,0,0,0,0,0.0134508451446891,0.0218482632189989,0,0,0,"2018/2019"
"135","Alisson Becker","21","LIV","MCI","False",1,0,0,90,1952.57043457,1962.7668457,"GK",59,20.25,3.5527136788005e-15,0,2.025,"2019-01-03 20:00:00","night kick-off",5.10416666666667,3.5,0.5,2.25,1.75,0,0,0,0,2.125,1.125,4.75,0,0,0,0,0,0.0183356758207083,0.0401839390397072,0,0,0,"2018/2019"
"136","Alisson Becker","22","LIV","BHA","False",6,0,0,90,1946.19128418,1640.43566895,"GK",59,25.95,0.0250000000000036,0,2.6,"2019-01-12 15:00:00","afternoon kick-off",8.79166666666667,3,0.75,1,1.25,0,0,0,0,1.625,1.125,4.5,0,0,0,0,0,0,0.0317865209653974,0,0,0,"2018/2019"
"137","Alisson Becker","23","LIV","CRY","True",1,0,0,90,1948.81066895,1657.80932617,"GK",60,17.25,0.0250000000000036,0,1.725,"2019-01-19 15:00:00","afternoon kick-off",7,2.75,0.75,0.75,0.75,0,0,0,0,1.625,0.875,3.75,0,0,0,0,0,0.033042535185814,0.0648290561512113,0,0,0,"2018/2019"
"138","Alisson Becker","24","LIV","LEI","True",2,0,0,90,1950.43395996,1682.32385254,"GK",60,13.6,0.0250000000000036,0,1.35,"2019-01-30 20:00:00","night kick-off",11.2083333333333,2.75,1.5,1.25,1.75,0,0,0,0,1.625,0.625,2.5,0,0,0,0,0,0.0245330985635519,0.0759113095700742,0,0,0,"2018/2019"
"139","Alisson Becker","25","LIV","WHU","False",2,0,0,90,1943.08496094,1663.08618164,"GK",60,13.85,0.0250000000000036,0,1.375,"2019-02-04 20:00:00","night kick-off",5,1.75,1.5,0.75,1.75,0,0,0,0,1.375,0.75,2.5,0,0,0,0,0,0,0.0575756337493659,0,0,0,"2018/2019"
"140","Alisson Becker","26","LIV","BOU","True",6,0,0,90,1937.51074219,1669.9588623,"GK",60,9.69999999999999,3.5527136788005e-15,0,0.950000000000001,"2019-02-09 15:00:00","afternoon kick-off",4.79166666666667,1.75,1.25,1.5,1,0,0,0,0,1.75,1,2.75,0,0,0,0,0,0.124764874577522,0.182340508326888,0,0,0,"2018/2019"
"141","Alisson Becker","27","LIV","MUN","False",10,0,0,90,1940.47680664,1860.47094727,"GK",60,12.3,3.5527136788005e-15,0,1.225,"2019-02-24 14:05:00","lunchtime kick-off",14.9618055555556,2.25,1.25,2,0.75,0,0,0,0,1.625,2,2.75,0,0,0,0,0,0.124621242284775,0.273919215425849,0,0,0,"2018/2019"
"142","Alisson Becker","28","LIV","WAT","True",7,0,0,90,1939.85449219,1681.5513916,"GK",60,18,3.5527136788005e-15,0,1.8,"2019-02-27 20:00:00","night kick-off",3.24652777777778,1.25,0.5,1.75,0.75,0,0,0,0,1.5,1.5,5,0,0,0,0,0,0,0.249386116862297,0,0,0,"2018/2019"
"143","Alisson Becker","29","LIV","EVE","False",8,0,0,90,1943.97424316,1679.11486816,"GK",60,20.95,3.5527136788005e-15,0,2.1,"2019-03-03 16:15:00","afternoon kick-off",3.84375,2.25,0.25,1,1.5,0,0,0,0,1.75,0.625,6.25,0,0,0,0,0,0.0137586342170835,0.26314475107938,0,0,0,"2018/2019"
"144","Alisson Becker","30","LIV","BUR","True",0,0,0,90,1945.45605469,1643.79650879,"GK",60,26.2,3.5527136788005e-15,0,2.625,"2019-03-10 12:00:00","lunchtime kick-off",6.82291666666667,2,0,1.5,1.75,0,0,0,0,1.75,1.125,7.75,0,0,0,0,0,0,0.138379876501858,0,0,0,"2018/2019"
"145","Alisson Becker","31","LIV","FUL","False",2,0,0,90,1976.70922852,1563.32470703,"GK",60,22.1,3.5527136788005e-15,0,2.2,"2019-03-17 14:15:00","lunchtime kick-off",7.09375,2.25,0.5,0.75,2.5,0,0,0,0,1.75,0,6.25,0,0,0,0,0,0.27423933148384,0.287997965700923,0,0,0,"2018/2019"
"146","Alisson Becker","32","LIV","TOT","True",2,0,0,90,1978.20690918,1898.80700684,"GK",59,16.8,3.5527136788005e-15,0,1.675,"2019-03-31 16:30:00","afternoon kick-off",14.09375,2.75,0.75,0.75,1.75,0,0,0,0,2,0.25,4.25,0,0,0,0,0,0.0761791914701462,0.36417715717107,0,0,0,"2018/2019"
"147","Alisson Becker","33","LIV","SOU","False",2,0,0,90,1982.77209473,1677.23327637,"GK",59,12.8,3.5527136788005e-15,0,1.275,"2019-04-05 20:00:00","night kick-off",5.14583333333333,2,1,1.75,1,0,0,0,0,2,1.625,3,0,0,0,0,0,0.0338828414678572,0.384301364421843,0,0,0,"2018/2019"
