"","assists","bonus","bps","clean_sheets","creativity","element","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","first_name","second_name","club","position","player_id","new_col","fpl_form","influence_form","creativity_form","threat_form","ict_index_form","point_att","team_form","minutes_chance","opponent","opponent_form","kickoff_time_formatted","date","hour","date_hour","kickoff_hour","range_day","player_name","goals","shots","xG","position_detailed","h_team","a_team","xA","key_passes","npg","npxG","xGChain","xGBuildup","Club","club_elo","opponent_elo","scored","conceded","team_scoring_form","team_conceded_form","opponent_scoring_form","opponent_conceded_form","xG_90","xGChain_90","xGBuildup_90","xA_90","shots_90","key_passes_90","goals_90","npxG_90","assists_90","npg_90","season"
"753",0,1,24,0,0,262,136,2,0,5.1,50.8,"2019-11-30",90,11,0,0,0,0,14,7,69271,2,2,0,4,-2906,536,3442,50,"True",0,"Martin","Dubravka","NEW","GK",6532,1,2.5,30.05,0.0000000000000124344978758018,0,3.02500000000001,1,1.375,1,"MCI",1.5,"2019-11-30","2019-11-30","12:30","2019-11-30 12:30:00","lunchtime kick-off",4.6875,"Martin Dubravka",0,0,0,"GK","Newcastle United","Manchester City",0,0,0,0,0.0900522395968437,0.0900522395968437,"Newcastle",1692.3605957,2001.06896973,2,2,1.5,1.5,2,1.25,0,0.0960858156904577,0.0960858156904577,0,0,0,0,0,0,0,"2019/2020"
"754",0,2,34,1,0,262,145,0,0,4.7,47.4,"2019-12-05",90,15,0,0,0,0,15,6,70608,2,0,0,10,798,1858,1060,50,"False",0,"Martin","Dubravka","NEW","GK",6532,1,2.75,36.5,0.0000000000000124344978758018,0,3.67500000000001,2.5,1.375,1,"SHU",1.5,"2019-12-05","2019-12-05","19:30","2019-12-05 19:30:00","night kick-off",5.29166666666667,"Martin Dubravka",0,0,0,"GK","Sheffield United","Newcastle United",0,0,0,0,0.316748946905136,0.316748946905136,"Newcastle",1698.45129395,1673.23205566,2,0,1.75,1.75,2,1.25,0,0.113960145041346,0.113960145041346,0,0,0,0,0,0,0,"2019/2020"
"755",0,0,14,0,0,262,156,1,0,1.8,18.4,"2019-12-08",90,16,0,0,0,0,16,3,83028,1,2,0,3,10453,11793,1340,50,"True",0,"Martin","Dubravka","NEW","GK",6532,1,4.75,40.65,0.0000000000000124344978758018,0,4.07500000000001,2,1.375,1,"SOU",1.375,"2019-12-08","2019-12-08","14:00","2019-12-08 14:00:00","lunchtime kick-off",2.77083333333333,"Martin Dubravka",0,0,0,"GK","Newcastle United","Southampton",0,0,0,0,0,0,"Newcastle",1711.2956543,1644.79638672,2,1,1.5,1.25,1.75,1.5,0,0.19314738176763,0.19314738176763,0,0,0,0,0,0,0,"2019/2020"
"756",0,0,14,0,0,262,162,1,0,2.4,23.8,"2019-12-14",90,5,0,0,0,0,17,3,88028,0,1,0,3,3733,8128,4395,50,"False",0,"Martin","Dubravka","NEW","GK",6532,1,5,40.35,0.0000000000000124344978758018,0,4.02500000000001,0,1.375,1,"BUR",0.625,"2019-12-14","2019-12-14","15:00","2019-12-14 15:00:00","afternoon kick-off",6.04166666666667,"Martin Dubravka",0,0,0,"GK","Burnley","Newcastle United",0,0,0,0,0,0,"Newcastle",1720.51306152,1676.30529785,0,1,1.5,1.25,1,2.75,0,0.101700296625495,0.101700296625495,0,0,0,0,0,0,0,"2019/2020"
"757",0,1,27,1,0,262,176,0,0,3.4,34.4,"2019-12-21",90,7,0,0,0,0,18,4,97541,0,1,0,8,2865,6510,3645,50,"True",0,"Martin","Dubravka","NEW","GK",6532,1,5,35.1,0.0000000000000124344978758018,0,3.50000000000001,2,1.375,1,"CRY",1.75,"2019-12-21","2019-12-21","15:00","2019-12-21 15:00:00","afternoon kick-off",7,"Martin Dubravka",0,0,0,"GK","Newcastle United","Crystal Palace",0,0,0,0,0,0,"Newcastle",1712.86987305,1741.08239746,1,0,1.5,1,1,0.25,0,0.101700296625495,0.101700296625495,0,0,0,0,0,0,0,"2019/2020"
"758",0,0,17,0,0,262,187,4,0,3,29.6,"2019-12-26",90,12,0,0,0,0,19,6,94629,1,4,0,2,283,4830,4547,50,"False",0,"Martin","Dubravka","NEW","GK",6532,1,6,31,0.0000000000000124344978758018,0,3.07500000000001,0,1.625,1,"MUN",1.375,"2019-12-26","2019-12-26","17:30","2019-12-26 17:30:00","afternoon kick-off",5.10416666666667,"Martin Dubravka",0,0,0,"GK","Manchester United","Newcastle United",0,0,0,0,0,0,"Newcastle",1720.2199707,1806.74182129,1,4,1.25,0.5,1.25,1.25,0,0.079187236726284,0.079187236726284,0,0,0,0,0,0,0,"2019/2020"
"759",1,3,41,1,13.3,42,7,0,0,5.1,35.6,"2019-08-10",90,18,0,0,0,0,1,0,400846,3,0,2,11,0,0,0,45,"False",1,"Lewis","Dunk","BHA","CB",6048,1,4,26.55,0.0000000000000124344978758018,0,2.65000000000001,2.5,1,1,"WAT",1.41071428571429,"2019-08-10","2019-08-10","14:00","2019-08-10 14:00:00","lunchtime kick-off",-138.145833333333,"Lewis Dunk",0,0,0,"DC","Watford","Brighton",0.394656449556351,1,0,0,0.394656449556351,0.394656449556351,"Brighton",1616.27954102,1685.0892334,3,0,1,1.5,1.71428571428571,1.14285714285714,0,0,0,0,0,0,0,0,0,0,"2019/2020"
"760",0,1,21,0,0.5,42,13,1,0,2.2,17.8,"2019-08-17",90,19,0,0,0,0,2,0,638520,1,1,4,3,129239,151438,22199,45,"True",0,"Lewis","Dunk","BHA","CB",6048,1,6,30.85,3.32500000000001,0.5,3.47500000000001,1,1.125,1,"WHU",0.890625,"2019-08-17","2019-08-17","14:00","2019-08-17 14:00:00","lunchtime kick-off",7,"Lewis Dunk",0,1,0.0218004677444696,"DC","Brighton","West Ham",0,0,0,0.0218004677444696,0.929261326789856,0.929261326789856,"Brighton",1636.29626465,1723.38513184,1,1,1.25,1.25,0.875,2.1875,0,0.0986641123890878,0.0986641123890878,0.0986641123890878,0,0.25,0,0,0.25,0,"2019/2020"
"761",0,0,14,0,0.8,42,23,2,0,2.9,25.8,"2019-08-24",90,16,0,0,0,0,3,0,767375,2,0,2,1,103206,156187,52981,46,"True",0,"Lewis","Dunk","BHA","CB",6048,1,6,29.35,3.45000000000001,1.5,3.42500000000001,0,1.375,1,"SOU",0.805555555555556,"2019-08-24","2019-08-24","14:00","2019-08-24 14:00:00","lunchtime kick-off",7,"Lewis Dunk",0,0,0,"DC","Brighton","Southampton",0,0,0,0,0.0686899498105049,0.0686899498105049,"Brighton",1639.92419434,1664.12011719,0,2,1.5,1.25,1.22222222222222,1.66666666666667,0.0054501169361174,0.330979444086552,0.330979444086552,0.0986641123890878,0.25,0.25,0,0.0054501169361174,0.25,0,"2019/2020"
"762",0,0,10,0,0.7,42,37,4,0,1.5,12.4,"2019-08-31",90,11,0,0,0,0,4,0,771151,0,4,2,-1,1612,68577,66965,46,"False",1,"Lewis","Dunk","BHA","CB",6048,1,4.25,27.2,3.65000000000001,2,3.30000000000001,0,0.875,1,"MCI",1.71590909090909,"2019-08-31","2019-08-31","14:00","2019-08-31 14:00:00","lunchtime kick-off",7,"Lewis Dunk",0,0,0,"DC","Manchester City","Brighton",0,0,0,0,0.399931490421295,0.399931490421295,"Brighton",1628.0123291,2045.17126465,0,4,1.25,1.75,2.86363636363636,1.15909090909091,0.0054501169361174,0.348151931539178,0.348151931539178,0.0986641123890878,0.25,0.25,0,0.0054501169361174,0.25,0,"2019/2020"
"763",0,0,12,0,0.9,42,43,1,0,2,16.6,"2019-09-14",90,5,0,0,0,0,5,0,763224,1,1,2,2,-15415,43426,58841,46,"True",0,"Lewis","Dunk","BHA","CB",6048,1,3.5,22.9,3.82500000000001,2.5,2.92500000000001,1,0.875,1,"BUR",0.875,"2019-09-14","2019-09-14","14:00","2019-09-14 14:00:00","lunchtime kick-off",14,"Lewis Dunk",0,0,0,"DC","Brighton","Burnley",0,0,0,0,0.068603552877903,0.068603552877903,"Brighton",1626.53466797,1693.33654785,1,1,1,1.75,1.25,1.5,0.0054501169361174,0.448134804144502,0.448134804144502,0.0986641123890878,0.25,0.25,0,0.0054501169361174,0.25,0,"2019/2020"
"764",0,1,26,1,0.6,42,58,0,0,5.8,21,"2019-09-21",90,13,0,0,0,0,6,0,747719,0,0,36,6,-17923,15339,33262,46,"False",1,"Lewis","Dunk","BHA","CB",6048,1,1.25,18.15,0.725000000000012,2.5,2.15000000000001,1.5,0.5,1,"NEW",0.875,"2019-09-21","2019-09-21","16:30","2019-09-21 16:30:00","afternoon kick-off",7.10416666666667,"Lewis Dunk",0,1,0.0663017109036446,"DC","Newcastle United","Brighton",0,0,0,0.0663017109036446,0.425452709197998,0.425452709197998,"Brighton",1618.70617676,1703.25158691,0,0,0.5,2,1,1.75,0.0054501169361174,0.36662157997489,0.36662157997489,0,0.25,0,0,0.0054501169361174,0,0,"2019/2020"
"765",0,0,12,0,0.3,42,63,2,0,0.9,8.8,"2019-09-28",90,6,0,0,0,0,7,0,721901,0,2,0,1,-26374,14857,41231,46,"False",0,"Lewis","Dunk","BHA","CB",6048,1,2,18.95,0.750000000000012,10.5,3.05000000000001,0,0.625,1,"CHE",1.5,"2019-09-28","2019-09-28","14:00","2019-09-28 14:00:00","lunchtime kick-off",6.89583333333333,"Lewis Dunk",0,0,0,"DC","Chelsea","Brighton",0,0,0,0,0.148011013865471,0.148011013865471,"Brighton",1622.65820312,1850.18969727,0,2,0.25,1.75,2.75,2,0.0165754277259112,0.240669425576925,0.240669425576925,0,0.25,0,0,0.0165754277259112,0,0,"2019/2020"
"766",1,2,37,1,10.6,42,72,0,0,4.9,38.8,"2019-10-05",90,17,0,0,0,0,8,0,695148,0,3,0,10,-26998,5451,32449,46,"True",1,"Lewis","Dunk","BHA","CB",6048,1,2,14.7,0.625000000000012,10,2.55000000000001,2,0.625,1,"TOT",1.375,"2019-10-05","2019-10-05","11:30","2019-10-05 11:30:00","lunchtime kick-off",6.89583333333333,"Lewis Dunk",0,0,0,"DC","Brighton","Tottenham",0.0773721784353256,1,0,0,0.101111583411694,0.0237394068390131,"Brighton",1618.02966309,1858.40698242,3,0,0.25,1.75,2.25,1.25,0.0165754277259112,0.260499691590667,0.260499691590667,0,0.25,0,0,0.0165754277259112,0,0,"2019/2020"
"767",0,0,15,0,10.7,42,81,2,0,2.9,16.4,"2019-10-19",90,2,0,0,0,0,9,0,826825,1,2,2,1,113040,128766,15726,46,"False",0,"Lewis","Dunk","BHA","CB",6048,1,4.75,21.3,3.10000000000001,9.5,3.40000000000001,0,1.125,1,"AVL",1.125,"2019-10-19","2019-10-19","14:00","2019-10-19 14:00:00","lunchtime kick-off",14.1041666666667,"Lewis Dunk",0,0,0,"DC","Aston Villa","Brighton",0.0168760810047388,1,0,0,0.255025416612625,0.255025416612625,"Brighton",1639.8762207,1629.29833984,1,2,1,0.75,2.25,1.5,0.0165754277259112,0.185794714838266,0.166451670695096,0.0193430446088314,0.25,0.25,0,0.0165754277259112,0.25,0,"2019/2020"
"768",0,0,15,0,10.3,42,92,2,0,3.7,19.6,"2019-10-26",90,8,0,0,0,0,10,0,845513,2,3,7,1,21933,37148,15215,46,"True",0,"Lewis","Dunk","BHA","CB",6048,1,4.5,21.25,5.55000000000001,9.5,3.62500000000001,2,0.875,1,"EVE",0.5,"2019-10-26","2019-10-26","14:00","2019-10-26 14:00:00","lunchtime kick-off",7,"Lewis Dunk",0,1,0.0589825883507729,"DC","Brighton","Everton",0.0377754420042038,1,0,0.0589825883507729,0.0575911588966846,0.0575911588966846,"Brighton",1641.78381348,1737.34838867,3,2,1,1,0.75,1.5,0.0165754277259112,0.232400180771947,0.213057136628777,0.0235620648600161,0.25,0.5,0,0.0165754277259112,0.25,0,"2019/2020"
"769",0,1,34,1,1.6,42,104,0,0,3.6,30.8,"2019-11-02",90,14,0,0,0,0,11,0,856434,0,2,4,7,7750,32880,25130,46,"True",0,"Lewis","Dunk","BHA","CB",6048,1,3.25,20.9,7.97500000000001,2.25,3.10000000000001,2,1,1,"NOR",0.375,"2019-11-02","2019-11-02","15:00","2019-11-02 15:00:00","afternoon kick-off",7.04166666666667,"Lewis Dunk",0,0,0,"DC","Brighton","Norwich",0,0,0,0,0.0986248478293419,0.0986248478293419,"Brighton",1650.73535156,1614.67333984,2,0,1.75,1.5,0.5,2.5,0.0147456470876932,0.140434793196619,0.121091749053448,0.033005925361067,0.25,0.75,0,0.0147456470876932,0.25,0,"2019/2020"
"770",0,0,23,0,10.8,42,115,3,1,9.6,46.2,"2019-11-10",90,12,0,0,0,0,12,0,852654,1,3,39,6,-1220,23203,24423,46,"False",1,"Lewis","Dunk","BHA","CB",6048,1,4.75,26.4,8.30000000000001,3.25,3.77500000000001,0,1.5,1,"MUN",0.875,"2019-11-10","2019-11-10","14:00","2019-11-10 14:00:00","lunchtime kick-off",7.95833333333333,"Lewis Dunk",1,2,0.543048679828644,"DC","Manchester United","Brighton",0.14353059232235,1,1,0.543048679828644,0.0451918430626392,0.0451918430626392,"Brighton",1657.41540527,1826.72277832,1,3,2.25,1,1,1,0.0147456470876932,0.128088251687586,0.108745207544416,0.033005925361067,0.25,0.75,0,0.0147456470876932,0.25,0,"2019/2020"
"771",0,0,0,0,0,42,124,0,0,0,0,"2019-11-23",0,9,0,0,0,0,13,0,742381,2,0,0,0,-106105,8156,114261,46,"True",0,"Lewis","Dunk","BHA","CB",6048,0.75,3.75,28.25,8.35000000000001,13,4.95000000000001,0,1,1,"LEI",2.25,"2019-11-23","2019-11-23","15:00","2019-11-23 15:00:00","afternoon kick-off",13.0416666666667,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,"Brighton",1653.08459473,1822.11657715,0,2,1.75,1.75,3.75,0.25,0.150507817044854,0.114108316600323,0.114108316600323,0.0495455288328231,0.75,0.75,0.25,0.150507817044854,0,0.25,"2019/2020"
"772",0,1,27,0,2.3,42,134,2,1,7.2,52,"2019-11-30",90,10,0,0,0,0,14,0,744942,1,2,18,8,-6738,18952,25690,46,"False",0,"Lewis","Dunk","BHA","CB",6048,0.75,3.5,24.15,5.67500000000001,12.5,4.22500000000001,0,1,0.75,"LIV",2.25,"2019-11-30","2019-11-30","15:00","2019-11-30 15:00:00","afternoon kick-off",7,"Lewis Dunk",1,3,0.374696105718613,"DC","Liverpool","Brighton",0,0,1,0.374696105718613,0.482312202453613,0.482312202453613,"Brighton",1632.71520996,2043.68005371,1,2,1.5,1.75,2.25,1,0.200677089393139,0.0671359499295552,0.0671359499295552,0.0604353447755179,1,0.666666666666667,0.333333333333333,0.200677089393139,0,0.333333333333333,"2019/2020"
"773",0,0,14,0,11.8,42,141,1,0,3,9.6,"2019-12-05",90,1,0,0,0,0,15,0,802732,2,1,9,2,51363,57157,5794,46,"False",0,"Lewis","Dunk","BHA","CB",6048,0.75,5.25,32.25,3.67500000000001,15.25,5.10000000000001,2.5,0.5,0.75,"ARS",0.875,"2019-12-05","2019-12-05","20:15","2019-12-05 20:15:00","night kick-off",5.21875,"Lewis Dunk",0,1,0.132191881537437,"DC","Arsenal","Brighton",0.113542199134827,1,0,0.132191881537437,0.178495645523071,0.178495645523071,"Brighton",1631.94799805,1813.49401855,2,1,1,1.75,1.25,1.75,0.305914928515752,0.208709631115198,0.208709631115198,0.0478435307741167,1.66666666666667,0.333333333333333,0.666666666666667,0.305914928515752,0,0.666666666666667,"2019/2020"
"774",0,0,10,0,0.5,42,153,2,0,2.8,21.8,"2019-12-08",90,20,0,0,0,0,16,0,883263,2,2,6,0,75742,84800,9058,47,"True",1,"Lewis","Dunk","BHA","CB",6048,0.75,4,26.95,6.22500000000001,16.5,4.95000000000001,1,0.625,0.75,"WOL",1.875,"2019-12-08","2019-12-08","16:30","2019-12-08 16:30:00","afternoon kick-off",2.84375,"Lewis Dunk",0,1,0.0468896925449371,"DC","Brighton","Wolverhampton Wanderers",0,0,0,0.0468896925449371,0.0495345219969749,0.0495345219969749,"Brighton",1645.6262207,1752.73205566,2,2,1,2,1.75,0.75,0.349978889028231,0.235333230346441,0.235333230346441,0.0856909304857257,2,0.666666666666667,0.666666666666667,0.349978889028231,0,0.666666666666667,"2019/2020"
"775",0,0,12,0,10.4,42,164,1,0,4.7,15.2,"2019-12-16",90,7,0,0,0,0,17,0,915604,1,1,21,2,31201,54530,23329,47,"False",0,"Lewis","Dunk","BHA","CB",6048,1,2.5,20.85,3.65000000000001,8.25,3.25000000000001,1.5,0.875,0.75,"CRY",1.5,"2019-12-16","2019-12-16","19:45","2019-12-16 19:45:00","night kick-off",8.13541666666667,"Lewis Dunk",0,2,0.169684231281281,"DC","Crystal Palace","Brighton",0.0274670924991369,1,0,0.169684231281281,0.614894807338715,0.587427735328674,"Brighton",1651.1361084,1745.18786621,1,1,1.25,1.75,1,0.5,0.184592559933662,0.23678078999122,0.23678078999122,0.037847399711609,1.66666666666667,0.333333333333333,0.333333333333333,0.184592559933662,0,0.333333333333333,"2019/2020"
"776",0,0,15,0,1,42,173,1,0,2.2,16.2,"2019-12-21",90,15,0,0,0,0,18,0,965149,1,0,5,2,34603,50981,16378,47,"True",0,"Lewis","Dunk","BHA","CB",6048,1,3,24.65,6.25000000000001,13.5,4.42500000000001,0,1.25,1,"SHU",1.5,"2019-12-21","2019-12-21","15:00","2019-12-21 15:00:00","afternoon kick-off",4.80208333333333,"Lewis Dunk",0,2,0.149888157844543,"DC","Brighton","Sheffield United",0,0,0,0.149888157844543,0.165594190359116,0.165594190359116,"Brighton",1655.24157715,1680.48205566,0,1,1.5,1.5,1.25,1,0.180865477770567,0.331309294328094,0.324442526325583,0.035252322908491,1.75,0.5,0.25,0.180865477770567,0,0.25,"2019/2020"
"777",0,0,0,0,0,42,189,0,0,0,0,"2019-12-26",0,17,0,0,0,0,19,0,940764,1,2,0,0,-12002,18237,30239,47,"False",0,"Lewis","Dunk","BHA","CB",6048,0.75,1.5,15.7,5.92500000000001,10.25,3.17500000000001,0,1.25,1,"TOT",1.125,"2019-12-26","2019-12-26","12:30","2019-12-26 12:30:00","lunchtime kick-off",4.89583333333333,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,"Brighton",1646.3326416,1831.96557617,1,2,1.25,1.25,2,1.25,0.12466349080205,0.252129791304469,0.245263023301959,0.035252322908491,1.5,0.5,0,0.12466349080205,0,0,"2019/2020"
"778",0,0,26,1,0,212,8,0,0,2.9,28.8,"2019-08-10",90,19,0,0,0,0,1,3,980143,5,0,0,7,0,0,0,60,"False",0,"Ederson","Santana de Moraes","MCI","GK",6054,0.75,1,13.3,2.97500000000001,8,2.42500000000001,2.5,0.625,0.75,"WHU",1.140625,"2019-08-10","2019-08-10","11:30","2019-08-10 11:30:00","lunchtime kick-off",-138.041666666667,"Ederson",0,0,0,"GK","West Ham","Manchester City",0,0,0,0,0,0,"Man City",2037.36584473,1729.26647949,5,0,1,1.5,1.3125,1.40625,0.122154027223587,0.276674506564935,0.267518815894922,0.0091556974997123,1.66666666666667,0.333333333333333,0,0.122154027223587,0,0,"2019/2020"
"779",0,0,14,0,0,212,16,2,0,0.5,5,"2019-08-17",90,17,0,0,0,0,2,0,1436012,2,2,0,1,266555,325392,58837,61,"True",0,"Ederson","Santana de Moraes","MCI","GK",6054,0.75,2.75,15.05,2.85000000000001,6.5,2.45000000000001,1,1,0.75,"TOT",1.46875,"2019-08-17","2019-08-17","16:30","2019-08-17 16:30:00","afternoon kick-off",7.20833333333333,"Ederson",0,0,0,"GK","Manchester City","Tottenham",0,0,0,0,0.536103010177612,0.536103010177612,"Man City",2043.46887207,1893.31188965,2,2,1.75,1,1.8125,1.125,0.106524129708608,0.26016299923261,0.251007308562597,0.0091556974997123,1.33333333333333,0.333333333333333,0,0.106524129708608,0,0,"2019/2020"
"780",0,0,17,0,0,212,22,1,0,4.5,44.6,"2019-08-25",90,3,0,0,0,0,3,6,1434805,3,1,0,3,-31925,55218,87143,61,"False",1,"Ederson","Santana de Moraes","MCI","GK",6054,0.75,2.5,12.5,0.250000000000014,1.25,1.40000000000001,2.5,0.875,0.75,"BOU",1.5,"2019-08-25","2019-08-25","13:00","2019-08-25 13:00:00","lunchtime kick-off",7.85416666666667,"Ederson",0,0,0,"GK","Bournemouth","Manchester City",0,0,0,0,0.0982933267951012,0.0982933267951012,"Man City",2040.94604492,1697.30371094,3,1,2,1.25,1.30555555555556,1.02777777777778,0.0499627192815143,0.233899066845576,0.233899066845576,0,0.666666666666667,0,0,0.0499627192815143,0,0,"2019/2020"
"781",0,0,24,1,0,212,37,0,0,1.2,12.2,"2019-08-31",90,4,0,0,0,0,4,1,1473362,0,4,0,6,-7729,74003,81732,61,"True",0,"Ederson","Santana de Moraes","MCI","GK",6054,1,2.75,19.6,0.0000000000000137667655053519,0,1.97500000000001,2,1.5,0.75,"BHA",1.078125,"2019-08-31","2019-08-31","14:00","2019-08-31 14:00:00","lunchtime kick-off",6.04166666666667,"Ederson",0,0,0,"GK","Manchester City","Brighton",0,0,0,0,0.219122469425201,0.219122469425201,"Man City",2045.17126465,1628.0123291,4,0,2.75,1.25,1.28125,1.125,0,0.211465445657571,0.211465445657571,0,0,0,0,0,0,0,"2019/2020"
"782",0,0,8,0,0,212,46,3,0,0.3,3.4,"2019-09-14",90,14,0,0,0,0,5,0,1507919,2,3,0,1,-6353,72978,79331,61,"False",0,"Ederson","Santana de Moraes","MCI","GK",6054,1,4.25,22.65,0.0000000000000137667655053519,0,2.27500000000001,0,2,1,"NOR",0.5,"2019-09-14","2019-09-14","16:30","2019-09-14 16:30:00","afternoon kick-off",14.1041666666667,"Ederson",0,0,0,"GK","Norwich","Manchester City",0,0,0,0,0.0466702617704868,0.0466702617704868,"Man City",2046.64904785,1635.68798828,2,3,3.5,0.75,1.5,2.5,0,0.213379701599479,0.213379701599479,0,0,0,0,0,0,0,"2019/2020"
"783",0,0,30,1,0,212,57,0,0,3.3,33.4,"2019-09-21",90,18,0,0,0,0,6,4,1470015,0,8,0,7,-48976,17135,66111,61,"True",0,"Ederson","Santana de Moraes","MCI","GK",6054,1,2.75,16.3,0.0000000000000137667655053519,0,1.62500000000001,2,1.375,1,"WAT",0.625,"2019-09-21","2019-09-21","14:00","2019-09-21 14:00:00","lunchtime kick-off",6.89583333333333,"Ederson",0,0,0,"GK","Manchester City","Watford",0,0,0,0,0.436849385499954,0.436849385499954,"Man City",2029.57116699,1653.43115234,8,0,2.75,1.5,1,1.75,0,0.2250472670421,0.2250472670421,0,0,0,0,0,0,0,"2019/2020"
"784",0,0,22,0,0,212,65,1,0,4.7,47.2,"2019-09-28",90,8,0,0,0,0,7,6,1482823,3,1,0,4,-6788,46811,53599,61,"False",0,"Ederson","Santana de Moraes","MCI","GK",6054,1,4.25,23.4,0.0000000000000137667655053519,0,2.32500000000001,2.5,1.625,1,"EVE",0.5,"2019-09-28","2019-09-28","16:30","2019-09-28 16:30:00","afternoon kick-off",7.10416666666667,"Ederson",0,0,0,"GK","Everton","Manchester City",0,0,0,0,0.96765661239624,0.96765661239624,"Man City",2032.13928223,1731.68579102,3,1,4.25,1,1,2.25,0,0.200233860872686,0.200233860872686,0,0,0,0,0,0,0,"2019/2020"
"785",0,0,5,0,0,212,75,2,0,0.3,2.8,"2019-10-06",90,20,0,0,0,0,8,0,1508794,2,0,0,0,10211,40520,30309,61,"True",1,"Ederson","Santana de Moraes","MCI","GK",6054,1,4.5,24.05,0.0000000000000137667655053519,0,2.37500000000001,0,1.625,1,"WOL",0.875,"2019-10-06","2019-10-06","13:00","2019-10-06 13:00:00","lunchtime kick-off",7.85416666666667,"Ederson",0,0,0,"GK","Manchester City","Wolverhampton Wanderers",0,0,0,0,0.13518251478672,0.13518251478672,"Man City",2036.05639648,1715.98376465,0,2,4.25,1,1.75,2.25,0,0.41757468227297,0.41757468227297,0,0,0,0,0,0,0,"2019/2020"
"786",0,0,23,1,0,212,84,0,0,2,19.6,"2019-10-19",90,7,0,0,0,0,9,2,1499826,2,0,0,6,-17649,42647,60296,61,"False",0,"Ederson","Santana de Moraes","MCI","GK",6054,1,3,21.7,0.0000000000000137667655053519,0,2.15000000000001,2.5,1.125,1,"CRY",1.375,"2019-10-19","2019-10-19","16:30","2019-10-19 16:30:00","afternoon kick-off",13.1458333333333,"Ederson",0,0,0,"GK","Crystal Palace","Manchester City",0,0,0,0,0,0,"Man City",2013.76757812,1749.05041504,2,0,3.25,1.5,1.25,1.5,0,0.39658969361335,0.39658969361335,0,0,0,0,0,0,0,"2019/2020"
"787",0,2,32,1,3,212,95,0,0,3.8,35.4,"2019-10-26",90,2,0,0,0,0,10,5,1510598,0,3,0,9,2523,26409,23886,61,"True",0,"Ederson","Santana de Moraes","MCI","GK",6054,1,4.25,25.75,0.0000000000000137667655053519,0,2.57500000000001,2,1.75,1,"AVL",1.375,"2019-10-26","2019-10-26","11:30","2019-10-26 11:30:00","lunchtime kick-off",6.79166666666667,"Ederson",0,0,0,"GK","Manchester City","Aston Villa",0,0,0,0,0.110744178295135,0.110744178295135,"Man City",2030.0489502,1644.78405762,3,0,3.25,0.75,2.75,1.75,0,0.384922128170729,0.384922128170729,0,0,0,0,0,0,0,"2019/2020"
"788",0,0,6,0,0,212,107,1,0,0.6,6.2,"2019-11-02",90,16,0,0,0,0,11,2,1552931,1,2,0,1,28443,50729,22286,61,"True",1,"Ederson","Santana de Moraes","MCI","GK",6054,1,4.75,26.25,0.750000000000014,0,2.70000000000001,2,1.75,1,"SOU",0.375,"2019-11-02","2019-11-02","15:00","2019-11-02 15:00:00","afternoon kick-off",7.14583333333333,"Ederson",0,0,0,"GK","Manchester City","Southampton",0,0,0,0,0,0,"Man City",2031.49731445,1648.39489746,2,1,2,0.75,0.75,4,0,0.303395826369524,0.303395826369524,0,0,0,0,0,0,0,"2019/2020"
"789",0,0,0,0,0,212,114,0,0,0,0,"2019-11-10",0,10,0,0,0,0,12,0,1341787,1,3,0,0,-195480,7313,202793,61,"False",0,"Ederson","Santana de Moraes","MCI","GK",6054,0.75,4,16,0.750000000000014,0,1.67500000000001,0,1.625,1,"LIV",2,"2019-11-10","2019-11-10","16:30","2019-11-10 16:30:00","afternoon kick-off",8.0625,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,"Man City",2025.33654785,2053.54394531,1,3,1.75,0.75,1.75,1,0,0.0614816732704637,0.0614816732704637,0,0,0,0,0,0,0,"2019/2020"
"790",0,0,14,0,0,212,127,1,0,1.3,12.6,"2019-11-23",90,6,0,0,0,0,13,1,1095413,1,2,0,2,-256310,3611,259921,60,"True",0,"Ederson","Santana de Moraes","MCI","GK",6054,0.75,4,15.3,0.750000000000014,0,1.60000000000001,2,1.625,0.75,"CHE",2.25,"2019-11-23","2019-11-23","17:30","2019-11-23 17:30:00","afternoon kick-off",13.0416666666667,"Ederson",0,0,0,"GK","Manchester City","Chelsea",0,0,0,0,0.0281038824468851,0.0281038824468851,"Man City",2017.37695312,1899.85424805,2,1,2,1,2.25,0.75,0,0.0369147260983783,0.0369147260983783,0,0,0,0,0,0,0,"2019/2020"
