"","assists.x","bonus","bps","clean_sheets","creativity","element","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","first_name","second_name","club","position.x","player_id","new_col","fpl_form","influence_form","creativity_form","threat_form","ict_index_form","point_att","team_form","minutes_chance","opponent","opponent_form","kickoff_time_formatted","date","hour","date_hour","kickoff_hour","range_day","X","player_name","year","goals","shots","xG","time","position.y","h_team","a_team","h_goals","a_goals","match_id","roster_id","xA","assists.y","key_passes","npg","npxG","xGChain","xGBuildup","Club","Elo","opponent_elo"
"2803",0,0,17,0,4.5,183,44,1,0,5.8,24.4,2019-09-14,90,13,0,0,0,0,"5",0,3401581,1,3,29,2,6215,128944,122729,65,"True",0,"Virgil","van Dijk","LIV","CB",833,1,4.75,28.7500000000002,0.924999999999965,11.25,4.1,2,2.25,1,"NEW",0.875,2019-09-14,2019-09-14,"11:30",2019-09-14 11:30:00,"lunchtime kick-off",13.7916666666667,10983,"Virgil van Dijk",2019,0,3,0.0520389378070831,90,"DC","Liverpool","Newcastle United",3,1,11683,348735,0,0,0,0,0.0520389378070831,0.822227299213409,0.807086050510406,"Liverpool",2058.43676758,1712.86413574
"2804",0,0,13,0,0.5,183,53,1,0,1.5,14.2,2019-09-22,90,6,0,0,0,0,"6",0,3308891,2,1,0,2,-120067,32733,152800,65,"False",0,"Virgil","van Dijk","LIV","CB",833,1,3.25,21.7500000000002,1.84999999999996,13.25,3.7,2.5,2.25,1,"CHE",1.75,2019-09-22,2019-09-22,"15:30",2019-09-22 15:30:00,"afternoon kick-off",8.16666666666667,10982,"Virgil van Dijk",2019,0,0,0,90,"DC","Chelsea","Liverpool",1,2,11701,353125,0,0,0,0,0,0,0,"Liverpool",2034.71520996,1855.12854004
"2805",0,2,29,1,14.1,183,68,0,0,4.7,31,2019-09-28,90,15,0,0,0,0,"7",0,3234963,1,0,2,8,-111045,39184,150229,65,"False",0,"Virgil","van Dijk","LIV","CB",833,1,3.25,17.6000000000002,1.69999999999996,12.75,3.225,2.5,2.25,1,"SHU",1,2019-09-28,2019-09-28,"11:30",2019-09-28 11:30:00,"lunchtime kick-off",5.83333333333333,10981,"Virgil van Dijk",2019,0,0,0,90,"DC","Sheffield United","Liverpool",0,1,11703,354347,0.289014399051666,0,1,0,0,0.471004456281662,0.471004456281662,"Liverpool",2039.6541748,1638.55725098
"2806",0,0,18,0,3.4,183,74,1,0,2.4,17,2019-10-05,90,9,0,0,0,0,"8",0,3233186,1,2,4,2,-28162,35562,63724,65,"True",0,"Virgil","van Dijk","LIV","CB",833,1,4.75,22.6000000000002,5.02499999999996,8.25,3.6,2,2.375,1,"LEI",1.5,2019-10-05,2019-10-05,"14:00",2019-10-05 14:00:00,"lunchtime kick-off",7.10416666666667,10980,"Virgil van Dijk",2019,0,1,0.0172616634517908,90,"DC","Liverpool","Leicester",2,1,11715,356194,0,0,0,0,0.0172616634517908,0.577059924602509,0.577059924602509,"Liverpool",2041.65454102,1767.73083496
"2807",0,0,13,0,1.3,183,87,1,0,1.8,16.4,2019-10-20,90,12,0,0,0,0,"9",0,3185653,1,1,0,2,-72180,27864,100044,65,"False",0,"Virgil","van Dijk","LIV","CB",833,1,3.5,21.6500000000002,5.62499999999996,8.75,3.6,1.5,2.25,1,"MUN",0.75,2019-10-20,2019-10-20,"15:30",2019-10-20 15:30:00,"afternoon kick-off",15.0625,10979,"Virgil van Dijk",2019,0,0,0,90,"DC","Manchester United","Liverpool",1,1,11729,358685,0,0,0,0,0,0.147449746727943,0.147449746727943,"Liverpool",2043.3605957,1810.0291748
"2808",0,0,14,0,2.6,183,94,1,0,3.6,16.4,2019-10-27,90,17,0,0,0,0,"10",0,3161305,1,2,17,2,-40156,24219,64375,65,"True",0,"Virgil","van Dijk","LIV","CB",833,1,3.5,19.6500000000002,4.82499999999996,1.5,2.6,2,2.125,1,"TOT",0.75,2019-10-27,2019-10-27,"16:30",2019-10-27 16:30:00,"afternoon kick-off",7.04166666666667,10978,"Virgil van Dijk",2019,0,1,0.0481656901538372,90,"DC","Liverpool","Tottenham",2,1,11736,360307,0,0,0,0,0.0481656901538372,0.741911053657532,0.741911053657532,"Liverpool",2050.20947266,1842.75671387
"2809",0,0,10,0,11.8,183,102,1,0,3.4,18,2019-11-02,90,2,0,0,0,0,"11",0,3008759,2,1,4,1,-160108,20403,180511,65,"False",1,"Virgil","van Dijk","LIV","CB",833,1,3.5,20.2000000000002,5.34999999999996,5.75,3.125,2.5,2,1,"AVL",1.375,2019-11-02,2019-11-02,"15:00",2019-11-02 15:00:00,"afternoon kick-off",5.9375,10977,"Virgil van Dijk",2019,0,0,0,90,"DC","Aston Villa","Liverpool",1,2,11744,361597,0.0620126165449619,0,1,0,0,0.421193093061447,0.421193093061447,"Liverpool",2052.54418945,1643.33581543
"2810",0,0,15,0,0.1,183,114,1,0,3.1,28.4,2019-11-10,90,11,0,0,0,0,"12",0,2864573,1,3,2,2,-149272,10214,159486,64,"True",0,"Virgil","van Dijk","LIV","CB",833,1,1.75,16.9500000000002,4.77499999999996,6.25,2.8,2,2,1,"MCI",1.625,2019-11-10,2019-11-10,"16:30",2019-11-10 16:30:00,"afternoon kick-off",8.0625,10976,"Virgil van Dijk",2019,0,0,0,90,"DC","Liverpool","Manchester City",3,1,11755,364048,0,0,0,0,0,0.196168974041939,0.196168974041939,"Liverpool",2053.54394531,2025.33654785
"2811",0,0,15,0,4.7,183,125,1,0,8.4,23,2019-11-23,90,7,0,0,0,0,"13",0,2821719,2,1,56,2,-72586,35815,108401,64,"False",0,"Virgil","van Dijk","LIV","CB",833,1,1.75,19.8000000000002,3.94999999999997,5.75,2.975,2.5,2,1,"CRY",0.375,2019-11-23,2019-11-23,"15:00",2019-11-23 15:00:00,"afternoon kick-off",12.9375,10975,"Virgil van Dijk",2019,0,3,0.254025727510452,90,"DC","Crystal Palace","Liverpool",1,2,11767,364781,0,0,0,0,0.254025727510452,0.0362780354917049,0.0362780354917049,"Liverpool",2061.50341797,1740.19848633
"2812",0,3,42,0,3.7,183,134,1,2,12,80.6,2019-11-30,90,4,0,0,0,0,"14",0,2756210,1,2,36,17,-73511,18321,91832,64,"True",0,"Virgil","van Dijk","LIV","CB",833,1,1.75,21.4500000000002,4.79999999999997,19.75,4.625,2,2.25,1,"BHA",1,2019-11-30,2019-11-30,"15:00",2019-11-30 15:00:00,"afternoon kick-off",7,10974,"Virgil van Dijk",2019,2,2,0.0723860636353493,90,"DC","Liverpool","Brighton",2,1,11776,366209,0,0,0,2,0.0723860636353493,0.358006864786148,0.358006864786148,"Liverpool",2043.68005371,1632.71520996
"2813",0,0,15,0,0.3,183,149,2,0,1.8,18,2019-12-04,90,8,0,0,0,0,"15",0,2820753,2,5,0,1,48461,60061,11600,64,"True",0,"Virgil","van Dijk","LIV","CB",833,1,5.5,37.5000000000001,5.07499999999996,24.5,6.725,2,2.25,1,"EVE",0.875,2019-12-04,2019-12-04,"20:15",2019-12-04 20:15:00,"night kick-off",4.21875,10973,"Virgil van Dijk",2019,0,0,0,90,"DC","Liverpool","Everton",5,2,11792,367777,0,0,0,0,0,0.454681485891342,0.454681485891342,"Liverpool",2044.44726562,1701.25549316
"2814",0,0,27,1,2.1,183,152,0,0,2.5,22.6,2019-12-07,90,3,0,0,0,0,"16",0,2844566,3,0,0,6,15023,52494,37471,64,"False",0,"Virgil","van Dijk","LIV","CB",833,1,5.5,37.5000000000001,2.19999999999996,23.5,6.325,2.5,2.125,1,"BOU",0,2019-12-07,2019-12-07,"15:00",2019-12-07 15:00:00,"afternoon kick-off",2.78125,10972,"Virgil van Dijk",2019,0,0,0,90,"DC","Bournemouth","Liverpool",0,3,11794,368345,0,0,0,0,0,0.481732696294785,0.481732696294785,"Liverpool",2046.4239502,1678.171875
"2815",0,1,27,1,5,183,166,0,0,2.1,16.2,2019-12-14,90,18,0,0,0,0,"17",0,2898864,0,2,0,7,34448,68807,34359,64,"True",0,"Virgil","van Dijk","LIV","CB",833,1,6.5,36.0500000000001,2.69999999999996,23,6.175,2,2.25,1,"WAT",0.25,2019-12-14,2019-12-14,"12:30",2019-12-14 12:30:00,"lunchtime kick-off",6.89583333333333,10971,"Virgil van Dijk",2019,0,0,0,90,"DC","Liverpool","Watford",2,0,11808,369549,0,0,0,0,0,0.209854438900948,0.209854438900948,"Liverpool",2058.86303711,1629.37805176
"2816",0,0,22,1,1.3,183,186,0,0,1.4,12.6,2019-12-26,90,9,0,0,0,0,"19",0,2852799,4,0,0,6,17629,46904,29275,64,"False",0,"Virgil","van Dijk","LIV","CB",833,1,7.75,34.3500000000001,2.77499999999996,9,4.6,2.5,2.125,1,"LEI",1.375,2019-12-26,2019-12-26,"20:00",2019-12-26 20:00:00,"night kick-off",12.3125,10970,"Virgil van Dijk",2019,0,0,0,90,"DC","Leicester","Liverpool",0,4,11828,372631,0,0,0,0,0,0.878346979618073,0.878346979618073,"Liverpool",2059.82519531,1826.24719238
"2817",1,0,33,1,23.3,203,8,0,0,7.1,27.4,2019-08-10,90,19,0,0,0,0,"1",0,1043495,5,0,20,8,0,0,0,60,"False",1,"Kyle","Walker","MCI","FB",638,1,5,17.3500000000001,2.17499999999997,0,1.95,2.5,2.25,1,"WHU",1.140625,2019-08-10,2019-08-10,"11:30",2019-08-10 11:30:00,"lunchtime kick-off",-138.354166666667,11905,"Kyle Walker",2019,0,1,0.0424835383892059,90,"DR","West Ham","Manchester City",0,5,11644,341195,0.17012257874012,1,2,0,0.0424835383892059,0.225071951746941,0.225071951746941,"Man City",2037.36584473,1729.26647949
"2818",0,0,20,0,30.5,203,16,2,0,5.4,19.4,2019-08-17,90,17,0,0,0,0,"2",0,1219479,2,2,4,1,23665,79404,55739,60,"True",0,"Kyle","Walker","MCI","FB",638,1,6.75,19.7000000000001,7.92499999999997,5,3.275,1,2.375,1,"TOT",1.46875,2019-08-17,2019-08-17,"16:30",2019-08-17 16:30:00,"afternoon kick-off",7.20833333333333,11904,"Kyle Walker",2019,0,0,0,90,"DR","Manchester City","Tottenham",2,2,11659,342118,0.199057400226593,0,2,0,0,1.32984888553619,1.13079142570496,"Man City",2043.46887207,1893.31188965
"2819",0,0,6,0,4.3,203,22,1,0,1.7,4.8,2019-08-25,89,3,0,0,0,0,"3",0,1288564,3,1,8,1,22815,113317,90502,60,"False",1,"Kyle","Walker","MCI","FB",638,0.997222222222222,5.5,18.9000000000001,15.025,6,4,2.5,2,1,"BOU",1.5,2019-08-25,2019-08-25,"13:00",2019-08-25 13:00:00,"lunchtime kick-off",7.85416666666667,11903,"Kyle Walker",2019,0,1,0.0234815459698439,90,"DR","Bournemouth","Manchester City",1,3,11671,344495,0,0,0,0,0.0234815459698439,0.937718570232391,0.937718570232391,"Man City",2040.94604492,1697.30371094
"2820",0,0,23,1,3.8,203,37,0,0,1.1,5.2,2019-08-31,90,4,0,0,0,0,"4",0,1266171,0,4,2,6,-45250,64077,109327,60,"True",0,"Kyle","Walker","MCI","FB",638,0.997222222222222,4,16.0500000000001,14.85,8,3.9,2,2.125,0.997222222222222,"BHA",1.078125,2019-08-31,2019-08-31,"14:00",2019-08-31 14:00:00,"lunchtime kick-off",6.04166666666667,11902,"Kyle Walker",2019,0,0,0,90,"DR","Manchester City","Brighton",4,0,11678,347511,0,0,0,0,0,0.393521279096603,0.393521279096603,"Man City",2045.17126465,1628.0123291
"2821",0,0,15,0,8.5,203,46,3,0,2.3,8,2019-09-14,90,14,0,0,0,0,"5",0,1307363,2,3,6,1,14091,104540,90449,60,"False",0,"Kyle","Walker","MCI","FB",638,0.997222222222222,4,14.2000000000001,15.475,8.5,3.825,0,2,0.997222222222222,"NOR",0.5,2019-09-14,2019-09-14,"16:30",2019-09-14 16:30:00,"afternoon kick-off",14.1041666666667,11901,"Kyle Walker",2019,0,0,0,90,"DR","Norwich","Manchester City",3,2,11689,349274,0,0,0,0,0,0.53360116481781,0.53360116481781,"Man City",2046.64904785,1635.68798828
"2822",0,0,8,0,2.8,203,57,0,0,0.7,3.4,2019-09-21,53,18,0,0,0,0,"6",0,1283668,0,8,1,1,-34884,33134,68018,60,"True",0,"Kyle","Walker","MCI","FB",638,0.894444444444444,2.25,9.35000000000015,11.775,5,2.625,2,1.375,0.997222222222222,"WAT",0.625,2019-09-21,2019-09-21,"14:00",2019-09-21 14:00:00,"lunchtime kick-off",6.89583333333333,11900,"Kyle Walker",2019,0,1,0.0170629620552063,57,"DR","Manchester City","Watford",8,0,11695,352270,0,0,0,0,0.0170629620552063,0.784268498420715,0.767205536365509,"Man City",2029.57116699,1653.43115234
"2823",0,0,14,0,18.8,203,65,1,0,2.8,9,2019-09-28,90,8,0,0,0,0,"7",0,1192103,3,1,0,2,-96533,24983,121516,60,"False",0,"Kyle","Walker","MCI","FB",638,0.897222222222222,2.25,5.35000000000015,4.84999999999997,4.25,1.45,2.5,1.625,0.894444444444444,"EVE",0.5,2019-09-28,2019-09-28,"16:30",2019-09-28 16:30:00,"afternoon kick-off",7.10416666666667,11899,"Kyle Walker",2019,0,0,0,90,"DR","Everton","Manchester City",1,3,11711,354872,0.11281706392765,0,1,0,0,1.32808005809784,1.32808005809784,"Man City",2032.13928223,1731.68579102
"2824",0,0,10,0,3.1,203,75,0,0,2,9.6,2019-10-06,45,20,0,0,0,0,"8",0,1157742,2,0,7,1,-44040,18600,62640,60,"True",0,"Kyle","Walker","MCI","FB",638,0.772222222222222,2.5,6.40000000000015,8.47499999999997,2.25,1.725,0,1.625,0.897222222222222,"WOL",0.875,2019-10-06,2019-10-06,"13:00",2019-10-06 13:00:00,"lunchtime kick-off",7.85416666666667,11898,"Kyle Walker",2019,0,1,0.0190936010330915,48,"DR","Manchester City","Wolverhampton Wanderers",0,2,11716,356832,0,0,0,0,0.0190936010330915,0.158510953187943,0.139417350292206,"Man City",2036.05639648,1715.98376465
"2825",0,0,0,0,0,203,84,0,0,0,0,2019-10-19,0,7,0,0,0,0,"9",0,1105774,2,0,0,0,-58234,12281,70515,60,"False",0,"Kyle","Walker","MCI","FB",638,0.522222222222222,1.25,7.50000000000014,8.29999999999997,3.5,1.95,2.5,1.125,0.772222222222222,"CRY",1.375,2019-10-19,2019-10-19,"16:30",2019-10-19 16:30:00,"afternoon kick-off",13.1458333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Man City",2013.76757812,1749.05041504
"2826",0,0,0,0,0,203,95,0,0,0,0,2019-10-26,0,2,0,0,0,0,"10",0,1023481,0,3,0,0,-84596,8097,92693,59,"True",0,"Kyle","Walker","MCI","FB",638,0.375,1,5.50000000000014,6.17499999999997,2,1.375,2,1.75,0.522222222222222,"AVL",1.375,2019-10-26,2019-10-26,"11:30",2019-10-26 11:30:00,"lunchtime kick-off",6.79166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Man City",2030.0489502,1644.78405762
"2827",1,3,42,0,28.1,203,107,1,1,10.9,61.6,2019-11-02,90,16,0,0,0,0,"11",0,916953,1,2,19,14,-109653,8891,118544,59,"True",0,"Kyle","Walker","MCI","FB",638,0.375,0.75,4.65000000000015,5.47499999999997,1.75,1.2,2,1.75,0.375,"SOU",0.375,2019-11-02,2019-11-02,"15:00",2019-11-02 15:00:00,"afternoon kick-off",7.14583333333333,11897,"Kyle Walker",2019,1,1,0.435615718364716,90,"DR","Manchester City","Southampton",2,1,11749,361525,0.407442152500153,1,1,1,0.435615718364716,1.12323677539825,0.687621116638184,"Man City",2031.49731445,1648.39489746
"2828",0,0,7,0,2.3,203,114,3,0,4.3,5,2019-11-10,90,10,0,0,0,0,"12",0,927980,1,3,36,1,4874,23507,18633,59,"False",0,"Kyle","Walker","MCI","FB",638,0.5,3.75,17.8000000000001,7.79999999999997,6.5,3.225,0,1.625,0.375,"LIV",2,2019-11-10,2019-11-10,"16:30",2019-11-10 16:30:00,"afternoon kick-off",8.0625,11896,"Kyle Walker",2019,0,4,0.679650723934174,90,"DR","Liverpool","Manchester City",3,1,11755,364060,0,0,0,0,0.679650723934174,0.772836267948151,0.109908245503902,"Man City",2025.33654785,2053.54394531
"2829",0,0,0,0,0,203,127,0,0,0,0,2019-11-23,0,6,0,0,0,0,"13",0,923261,1,2,0,0,-12677,21238,33915,58,"True",0,"Kyle","Walker","MCI","FB",638,0.5,3.75,16.6500000000001,7.59999999999997,13.75,3.8,2,1.625,0.5,"CHE",2.25,2019-11-23,2019-11-23,"17:30",2019-11-23 17:30:00,"afternoon kick-off",13.0416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Man City",2017.37695312,1899.85424805
"2830",0,0,15,0,23.2,203,136,2,0,3.4,9.6,2019-11-30,90,13,0,0,0,0,"14",0,897007,2,2,1,1,-30590,16180,46770,58,"False",0,"Kyle","Walker","MCI","FB",638,0.75,3.75,16.6500000000001,7.59999999999997,13.75,3.8,1.5,1.5,0.5,"NEW",1.375,2019-11-30,2019-11-30,"12:30",2019-11-30 12:30:00,"lunchtime kick-off",6.79166666666667,11895,"Kyle Walker",2019,0,1,0.0217787064611912,90,"DR","Newcastle United","Manchester City",2,2,11777,365970,0.0170551910996437,0,1,0,0.0217787064611912,0.535064280033112,0.513285577297211,"Man City",2001.06896973,1692.3605957
"2831",0,0,14,0,9.3,203,142,1,0,2.7,9.6,2019-12-03,90,5,0,0,0,0,"15",0,883007,4,1,8,2,-16618,9297,25915,58,"False",0,"Kyle","Walker","MCI","FB",638,0.75,4,19.0500000000001,13.4,14,4.65,2.5,1.375,0.75,"BUR",1.125,2019-12-03,2019-12-03,"20:15",2019-12-03 20:15:00,"night kick-off",3.32291666666667,11894,"Kyle Walker",2019,0,1,0.021932665258646,90,"DR","Burnley","Manchester City",1,4,11784,367484,0,0,0,0,0.021932665258646,0.176161199808121,0.176161199808121,"Man City",1994.97827148,1683.89538574
"2832",0,0,11,0,16.8,203,155,2,0,4,19.4,2019-12-07,90,12,0,0,0,0,"16",0,866240,2,1,4,0,-18764,9982,28746,58,"True",1,"Kyle","Walker","MCI","FB",638,0.75,1,6.05000000000014,8.69999999999997,11.25,2.6,0,1.5,0.75,"MUN",1.625,2019-12-07,2019-12-07,"17:30",2019-12-07 17:30:00,"afternoon kick-off",3.88541666666667,11893,"Kyle Walker",2019,0,0,0,90,"DR","Manchester City","Manchester United",1,2,11797,368521,0.023931598290801,0,1,0,0,0.227505758404732,0.227505758404732,"Man City",1999.58056641,1802.88049316
"2833",0,0,27,1,3.1,203,161,0,0,1.9,15.6,2019-12-15,90,1,0,0,0,0,"17",0,836411,3,0,0,6,-32730,10153,42883,58,"False",0,"Kyle","Walker","MCI","FB",638,1,0.75,9.65000000000014,12.325,3.25,2.525,2.5,1.5,0.75,"ARS",1.25,2019-12-15,2019-12-15,"16:30",2019-12-15 16:30:00,"afternoon kick-off",7.95833333333333,11892,"Kyle Walker",2019,0,0,0,90,"DR","Arsenal","Manchester City",0,3,11803,370555,0,0,0,0,0,0.438663512468338,0.438663512468338,"Man City",1995.22302246,1809.68933105
"2834",0,0,15,0,14.8,203,175,1,0,2.5,8.6,2019-12-21,90,9,0,0,0,0,"18",0,858432,1,3,2,2,9930,24635,14705,58,"True",0,"Kyle","Walker","MCI","FB",638,1,2.25,13.5500000000001,13.1,3.25,3,2,1.625,1,"LEI",1.875,2019-12-21,2019-12-21,"17:30",2019-12-21 17:30:00,"afternoon kick-off",6.04166666666667,11891,"Kyle Walker",2019,0,0,0,90,"DR","Manchester City","Leicester",3,1,11817,371618,0.106932312250137,0,1,0,0,1.19758188724518,1.09064960479736,"Man City",2003.40197754,1830.38171387
"2835",0,0,7,0,15.7,203,190,3,0,4.1,25,2019-12-27,90,20,0,0,0,0,"19",0,851462,2,3,0,1,-2822,12497,15319,58,"False",0,"Kyle","Walker","MCI","FB",638,1,2.5,13.3000000000001,11,3.5,2.775,0,1.75,1,"WOL",1.5,2019-12-27,2019-12-27,"19:45",2019-12-27 19:45:00,"night kick-off",6.09375,11890,"Kyle Walker",2019,0,0,0,90,"DR","Wolverhampton Wanderers","Manchester City",3,2,11832,372658,0.0384180471301079,0,1,0,0,0.0875537544488907,0.0875537544488907,"Man City",2007.53649902,1758.5279541
"2836",0,0,2,0,1.1,428,6,1,0,2.3,5,2019-08-10,73,17,0,0,0,0,"1",0,59003,1,3,17,2,0,0,0,60,"False",0,"Wesley","Moraes","AVL","ST",7724,0.952777777777778,2.25,17.1500000000001,12.6,1.5,3.125,0,1.125,1,"TOT",1.265625,2019-08-10,2019-08-10,"16:30",2019-08-10 16:30:00,"afternoon kick-off",-139.135416666667,21137,"Wesley",2019,0,1,0.0286537781357765,75,"FW","Tottenham","Aston Villa",3,1,11649,341367,0,0,0,0,0.0286537781357765,0,0,"Aston Villa",1612.28979492,1890.88830566
"2837",0,0,6,0,11.2,428,12,2,0,4.8,5.8,2019-08-17,90,3,0,0,0,0,"2",0,70354,2,1,31,2,4529,14202,9673,60,"True",0,"Wesley","Moraes","AVL","ST",7724,0.952777777777778,2.75,13.5500000000001,8.67499999999997,4.75,2.7,0,1.125,0.952777777777778,"BOU",1.02777777777778,2019-08-17,2019-08-17,"14:00",2019-08-17 14:00:00,"lunchtime kick-off",6.89583333333333,21136,"Wesley",2019,0,2,0.119617581367493,90,"FW","Aston Villa","Bournemouth",1,2,11654,341822,0.410828232765198,0,1,0,0.119617581367493,0.709901213645935,0.179455399513245,"Aston Villa",1610.0880127,1686.90771484
"2838",0,3,28,1,23,428,21,0,1,9.9,38.8,2019-08-23,90,8,0,0,0,0,"3",0,64136,0,2,37,9,-7448,10518,17966,60,"True",0,"Wesley","Moraes","AVL","ST",7724,0.952777777777778,1.75,11.1000000000001,10.7,12.5,3.425,2,0.5,0.952777777777778,"EVE",1.48611111111111,2019-08-23,2019-08-23,"19:00",2019-08-23 19:00:00,"night kick-off",6.20833333333333,21135,"Wesley",2019,1,2,0.482478260993958,90,"FW","Aston Villa","Everton",2,0,11663,343740,0.0595414265990257,0,2,1,0.482478260993958,0.835815250873566,0.332657814025879,"Aston Villa",1605.61352539,1777.71875
"2839",0,0,8,0,2.5,428,34,1,0,5.5,9,2019-08-31,84,7,0,0,0,0,"4",0,130782,0,1,43,2,57067,79153,22086,60,"False",0,"Wesley","Moraes","AVL","ST",7724,0.936111111111111,3.5,18.6500000000001,12.75,21.25,5.275,0,0.5,0.952777777777778,"CRY",1.015625,2019-08-31,2019-08-31,"14:00",2019-08-31 14:00:00,"lunchtime kick-off",7.79166666666667,21134,"Wesley",2019,0,2,0.0723201110959053,86,"FW","Crystal Palace","Aston Villa",1,0,11676,347477,0,0,0,0,0.0723201110959053,0.0862386971712112,0.0139185851439834,"Aston Villa",1621.9029541,1748.97058105
"2840",0,0,-1,1,4,428,41,0,0,3.5,6.6,2019-09-16,90,19,0,0,0,0,"5",0,139809,0,0,24,2,7501,35877,28376,60,"True",0,"Wesley","Moraes","AVL","ST",7724,0.983333333333333,3.75,14.6500000000001,9.44999999999997,32,5.625,1,0.5,0.936111111111111,"WHU",1.5,2019-09-16,2019-09-16,"19:00",2019-09-16 19:00:00,"night kick-off",16.2083333333333,21133,"Wesley",2019,0,2,0.645384728908539,90,"FW","Aston Villa","West Ham",0,0,11692,350186,0,0,0,0,0.645384728908539,0.852034032344818,0.206649273633957,"Aston Villa",1618.18078613,1744.32055664
"2841",0,1,29,0,1.1,428,51,3,1,8,36.4,2019-09-22,90,1,0,0,0,0,"6",0,109941,2,3,42,7,-29167,5158,34325,60,"False",0,"Wesley","Moraes","AVL","ST",7724,0.983333333333333,3.75,15.0500000000001,10.175,33.75,5.925,0,0.75,0.983333333333333,"ARS",1.125,2019-09-22,2019-09-22,"15:30",2019-09-22 15:30:00,"afternoon kick-off",5.85416666666667,21132,"Wesley",2019,1,2,0.612815618515015,90,"FW","Arsenal","Aston Villa",3,2,11702,353103,0,0,0,1,0.612815618515015,0.612815618515015,0,"Aston Villa",1612.03051758,1874.06018066
"2842",0,0,2,0,12.2,428,61,2,0,1.4,0,2019-09-28,87,5,0,0,0,0,"7",0,127692,2,2,4,2,13724,29406,15682,60,"True",0,"Wesley","Moraes","AVL","ST",7724,0.975,5,22.7000000000001,7.64999999999997,36.5,6.725,1,0.75,0.983333333333333,"BUR",1.25,2019-09-28,2019-09-28,"14:00",2019-09-28 14:00:00,"lunchtime kick-off",5.9375,21131,"Wesley",2019,0,0,0,90,"FW","Aston Villa","Burnley",2,2,11706,354563,0.0271543767303228,0,1,0,0,0.0271543767303228,0.0271543767303228,"Aston Villa",1610.22265625,1692.84130859
"2843",1,3,50,0,15.9,428,77,1,2,23.6,97.4,2019-10-05,90,14,0,1,0,0,"8",0,121676,5,1,123,14,-5838,9746,15584,60,"False",0,"Wesley","Moraes","AVL","ST",7724,0.991666666666667,3.25,13.0000000000001,4.94999999999997,28.25,4.6,2.5,0.5,0.975,"NOR",0.5,2019-10-05,2019-10-05,"14:00",2019-10-05 14:00:00,"lunchtime kick-off",7,21130,"Wesley",2019,2,6,2.62433671951294,90,"FW","Norwich","Aston Villa",1,5,11717,356297,0.0422846861183643,1,1,2,1.86316776275635,1.34199714660645,0.149876967072487,"Aston Villa",1609.47033691,1628.2142334
"2844",0,0,2,0,1.3,428,81,1,0,2.6,0,2019-10-19,75,4,0,0,0,0,"9",0,223485,1,2,30,2,92738,105782,13044,61,"True",0,"Wesley","Moraes","AVL","ST",7724,0.95,6.25,35.1000000000002,8.29999999999997,48.25,9.125,2,1.125,0.991666666666667,"BHA",1.125,2019-10-19,2019-10-19,"14:00",2019-10-19 14:00:00,"lunchtime kick-off",14,21129,"Wesley",2019,0,2,0.191129714250565,79,"FW","Aston Villa","Brighton",2,1,11723,357761,0,0,0,0,0.191129714250565,0.191129714250565,0,"Aston Villa",1629.29833984,1639.8762207
"2845",0,0,4,0,4.3,428,95,3,0,2.7,0,2019-10-26,70,11,0,0,0,0,"10",0,192079,0,3,24,2,-26753,12616,39369,61,"False",0,"Wesley","Moraes","AVL","ST",7724,0.894444444444444,6.25,33.4500000000002,7.62499999999997,49.75,8.9,0,1.375,0.95,"MCI",1.75,2019-10-26,2019-10-26,"11:30",2019-10-26 11:30:00,"lunchtime kick-off",6.89583333333333,21128,"Wesley",2019,0,1,0.105716817080975,72,"FW","Manchester City","Aston Villa",3,0,11737,359192,0,0,0,0,0.105716817080975,0.127098351716995,0.0213815364986658,"Aston Villa",1644.78405762,2030.0489502
"2846",0,0,-2,1,3.8,428,102,0,0,0.7,0,2019-11-02,85,10,0,0,0,0,"11",0,189226,2,1,10,2,-5623,25308,30931,61,"True",0,"Wesley","Moraes","AVL","ST",7724,0.888888888888889,5,24.3500000000002,8.42499999999997,45.25,7.575,0,1.375,0.894444444444444,"LIV",2,2019-11-02,2019-11-02,"15:00",2019-11-02 15:00:00,"afternoon kick-off",7.14583333333333,21127,"Wesley",2019,0,1,0.136143743991852,90,"FW","Aston Villa","Liverpool",1,2,11744,361589,0,0,0,0,0.136143743991852,0,0,"Aston Villa",1643.33581543,2052.54418945
