"","player","position","club","round","season","goals","assists","sum_goals","sum_assists","sum_total_points","sum_xG","sum_xA","sum_shots","sum_KP","sum_xG90","sum_goal90","sum_xA90","sum_assists90","sum_shots90","sum_KP90","value","color"
"183","Álvaro Morata","ST","CHE","32","2018/2019",0,0,7,0,46,8.357,0.215,39,7,13.433,8.54,0.266,0,58.385,8.588,8.4,"#2427e3"
"184","Álvaro Morata","ST","CHE","32","2018/2019",0,0,7,0,46,8.357,0.215,39,7,13.433,8.54,0.266,0,58.385,8.588,8.4,"#2427e3"
"185","Álvaro Morata","ST","CHE","33","2018/2019",0,0,7,0,46,8.357,0.215,39,7,13.433,8.54,0.266,0,58.385,8.588,8.4,"#2427e3"
"186","Álvaro Morata","ST","CHE","34","2018/2019",0,0,7,0,46,8.357,0.215,39,7,13.433,8.54,0.266,0,58.385,8.588,8.4,"#2427e3"
"187","Álvaro Morata","ST","CHE","35","2018/2019",0,0,7,0,46,8.357,0.215,39,7,13.433,8.54,0.266,0,58.385,8.588,8.4,"#2427e3"
"188","Álvaro Morata","ST","CHE","36","2018/2019",0,0,7,0,46,8.357,0.215,39,7,13.433,8.54,0.266,0,58.385,8.588,8.4,"#2427e3"
"189","Álvaro Morata","ST","CHE","37","2018/2019",0,0,7,0,46,8.357,0.215,39,7,13.433,8.54,0.266,0,58.385,8.588,8.4,"#2427e3"
"190","Álvaro Morata","ST","CHE","38","2018/2019",0,0,7,0,46,9.441,0.238,41,7,13.433,8.54,0.266,0,58.385,8.588,8.4,"#2427e3"
"191","Andrew Robertson","FB","LIV","1","2018/2019",0,1,0,1,11,0,0.855,0,2,0,0,0.855,1,0,2,6,"#fc0303"
"192","Andrew Robertson","FB","LIV","2","2018/2019",0,0,0,1,18,0.073,0.9,1,5,0.073,0,0.9,1,1,5,6,"#fc0303"
"193","Andrew Robertson","FB","LIV","3","2018/2019",0,0,0,1,27,0.073,1.58,1,9,0.073,0,1.58,1,1,9,6,"#fc0303"
"194","Andrew Robertson","FB","LIV","4","2018/2019",0,1,0,2,32,0.073,1.711,1,10,0.073,0,1.711,2,1,10,6.1,"#fc0303"
"195","Andrew Robertson","FB","LIV","5","2018/2019",0,0,0,2,34,0.073,1.908,1,11,0.073,0,1.908,2,1,11,6.1,"#fc0303"
"196","Andrew Robertson","FB","LIV","6","2018/2019",0,0,0,2,41,0.119,1.908,2,11,0.119,0,1.908,2,2,11,6.2,"#fc0303"
"197","Andrew Robertson","FB","LIV","7","2018/2019",0,0,0,2,43,0.119,2.259,2,12,0.119,0,2.259,2,2,12,6.3,"#fc0303"
"198","Andrew Robertson","FB","LIV","8","2018/2019",0,0,0,2,49,0.119,2.299,2,13,0.119,0,2.299,2,2,13,6.3,"#fc0303"
"199","Andrew Robertson","FB","LIV","9","2018/2019",0,0,0,2,57,0.198,2.299,4,13,0.198,0,2.299,2,4,13,6.3,"#fc0303"
"200","Andrew Robertson","FB","LIV","10","2018/2019",0,0,0,2,57,0.198,2.299,4,13,0.198,0,2.299,2,4,13,6.4,"#fc0303"
"201","Andrew Robertson","FB","LIV","11","2018/2019",0,0,0,2,59,0.237,2.299,5,13,0.237,0,2.299,2,5,13,6.4,"#fc0303"
"202","Andrew Robertson","FB","LIV","12","2018/2019",0,1,0,3,71,0.312,2.722,6,15,0.312,0,2.722,3,6,15,6.4,"#fc0303"
"203","Andrew Robertson","FB","LIV","13","2018/2019",0,0,0,3,78,0.312,3.223,6,16,0.312,0,3.223,3,6,16,6.5,"#fc0303"
"204","Andrew Robertson","FB","LIV","14","2018/2019",0,0,0,3,84,0.312,3.243,6,17,0.312,0,3.243,3,6,17,6.5,"#fc0303"
"205","Andrew Robertson","FB","LIV","15","2018/2019",0,0,0,3,84,0.312,3.243,6,17,0.312,0,3.243,3,6,17,6.5,"#fc0303"
"206","Andrew Robertson","FB","LIV","16","2018/2019",0,1,0,4,95,0.312,3.313,6,18,0.312,0,3.313,4,6,18,6.4,"#fc0303"
"207","Andrew Robertson","FB","LIV","17","2018/2019",0,0,0,4,97,0.332,3.517,7,22,0.332,0,3.517,4,7,22,6.5,"#fc0303"
"208","Andrew Robertson","FB","LIV","18","2018/2019",0,0,0,4,103,0.332,3.541,7,23,0.332,0,3.541,4,7,23,6.6,"#fc0303"
"209","Andrew Robertson","FB","LIV","19","2018/2019",0,0,0,4,109,0.332,3.561,7,24,0.332,0,3.564,4,7,24.111,6.6,"#fc0303"
"210","Andrew Robertson","FB","LIV","20","2018/2019",0,0,0,4,110,0.332,3.561,7,24,0.332,0,3.564,4,7,24.111,6.6,"#fc0303"
"211","Andrew Robertson","FB","LIV","21","2018/2019",0,1,0,5,115,0.332,4.185,7,25,0.332,0,4.187,5,7,25.111,6.6,"#fc0303"
"212","Andrew Robertson","FB","LIV","22","2018/2019",0,0,0,5,124,0.332,4.596,7,26,0.332,0,4.599,5,7,26.111,6.6,"#fc0303"
"213","Andrew Robertson","FB","LIV","23","2018/2019",0,1,0,6,129,0.422,4.742,9,29,0.422,0,4.744,6,9,29.111,6.7,"#fc0303"
"214","Andrew Robertson","FB","LIV","24","2018/2019",0,0,0,6,131,0.435,4.742,10,29,0.435,0,4.744,6,10,29.111,6.7,"#fc0303"
"215","Andrew Robertson","FB","LIV","25","2018/2019",0,0,0,6,133,0.451,4.742,11,29,0.451,0,4.744,6,11,29.111,6.8,"#fc0303"
"216","Andrew Robertson","FB","LIV","26","2018/2019",0,1,0,7,142,0.451,5.092,11,31,0.451,0,5.095,7,11,31.111,6.8,"#fc0303"
"217","Andrew Robertson","FB","LIV","27","2018/2019",0,0,0,7,150,0.451,5.116,11,32,0.451,0,5.118,7,11,32.111,6.8,"#fc0303"
"218","Andrew Robertson","FB","LIV","28","2018/2019",0,2,0,9,163,0.58,5.621,12,34,0.58,0,5.624,9,12,34.111,6.8,"#fc0303"
"219","Andrew Robertson","FB","LIV","29","2018/2019",0,0,0,9,168,0.58,5.663,12,36,0.58,0,5.665,9,12,36.111,6.8,"#fc0303"
"220","Andrew Robertson","FB","LIV","30","2018/2019",0,0,0,9,169,0.673,5.867,13,38,0.673,0,5.869,9,13,38.111,6.9,"#fc0303"
"221","Andrew Robertson","FB","LIV","31","2018/2019",0,0,0,9,171,0.786,6.022,14,40,0.786,0,6.024,9,14,40.111,6.9,"#fc0303"
"222","Andrew Robertson","FB","LIV","32","2018/2019",0,1,0,10,179,0.786,6.38,14,41,0.786,0,6.382,10,14,41.111,6.9,"#fc0303"
"223","Andrew Robertson","FB","LIV","33","2018/2019",0,0,0,10,180,0.786,6.423,14,42,0.786,0,6.425,10,14,42.111,6.8,"#fc0303"
"224","Andrew Robertson","FB","LIV","34","2018/2019",0,0,0,10,186,0.786,6.423,14,42,0.786,0,6.425,10,14,42.111,6.8,"#fc0303"
"225","Andrew Robertson","FB","LIV","35","2018/2019",0,0,0,10,192,0.786,6.423,14,42,0.786,0,6.425,10,14,42.111,6.8,"#fc0303"
"226","Andrew Robertson","FB","LIV","36","2018/2019",0,2,0,12,206,0.786,7.559,14,46,0.786,0,7.561,12,14,46.111,6.8,"#fc0303"
"227","Andrew Robertson","FB","LIV","37","2018/2019",0,0,0,12,207,0.84,7.746,15,48,0.84,0,7.748,12,15,48.111,6.8,"#fc0303"
"228","Andrew Robertson","FB","LIV","38","2018/2019",0,0,0,12,213,0.862,8.056,16,49,0.863,0,8.084,12,16.084,49.195,6.7,"#fc0303"
"229","Angelo Ogbonna","CB","WHU","1","2018/2019",0,0,0,0,0,0,0.099,0,1,0,0,0.099,0,0,1,4.5,"#bd07f0"
"230","Angelo Ogbonna","CB","WHU","2","2018/2019",0,0,0,0,0,0,0.099,0,1,0,0,0.099,0,0,1,4.5,"#bd07f0"
"231","Angelo Ogbonna","CB","WHU","3","2018/2019",0,0,0,0,0,0,0.099,0,1,0,0,0.099,0,0,1,4.5,"#bd07f0"
"232","Angelo Ogbonna","CB","WHU","4","2018/2019",0,0,0,0,0,0,0.099,0,1,0,0,0.099,0,0,1,4.4,"#bd07f0"
"233","Angelo Ogbonna","CB","WHU","5","2018/2019",0,0,0,0,0,0,0.099,0,1,0,0,0.099,0,0,1,4.4,"#bd07f0"
"234","Angelo Ogbonna","CB","WHU","6","2018/2019",0,0,0,0,0,0,0.099,0,1,0,0,0.099,0,0,1,4.3,"#bd07f0"
"235","Angelo Ogbonna","CB","WHU","7","2018/2019",0,0,0,0,0,0,0.099,0,1,0,0,0.099,0,0,1,4.3,"#bd07f0"
"236","Angelo Ogbonna","CB","WHU","8","2018/2019",0,0,0,0,0,0,0.099,0,1,0,0,0.099,0,0,1,4.3,"#bd07f0"
"237","Angelo Ogbonna","CB","WHU","9","2018/2019",0,0,0,0,0,0,0.099,0,1,0,0,0.099,0,0,1,4.3,"#bd07f0"
"238","Angelo Ogbonna","CB","WHU","10","2018/2019",0,0,0,0,1,0.227,0.099,2,1,2.275,0,0.099,0,20,1,4.2,"#bd07f0"
"239","Angelo Ogbonna","CB","WHU","11","2018/2019",0,0,0,0,2,0.227,0.099,2,1,2.275,0,0.099,0,20,1,4.2,"#bd07f0"
"240","Angelo Ogbonna","CB","WHU","12","2018/2019",0,0,0,0,2,0.227,0.099,2,1,2.275,0,0.099,0,20,1,4.2,"#bd07f0"
"241","Angelo Ogbonna","CB","WHU","13","2018/2019",0,0,0,0,2,0.227,0.099,2,1,2.275,0,0.099,0,20,1,4.2,"#bd07f0"
"242","Angelo Ogbonna","CB","WHU","14","2018/2019",0,0,0,0,2,0.227,0.099,2,1,2.275,0,0.099,0,20,1,4.2,"#bd07f0"
"243","Angelo Ogbonna","CB","WHU","15","2018/2019",0,0,0,0,4,0.389,0.099,4,1,2.436,0,0.099,0,22,1,4.2,"#bd07f0"
"244","Angelo Ogbonna","CB","WHU","16","2018/2019",0,0,0,0,4,0.389,0.099,4,1,2.436,0,0.099,0,22,1,4.2,"#bd07f0"
"245","Angelo Ogbonna","CB","WHU","17","2018/2019",0,0,0,0,4,0.389,0.099,4,1,2.436,0,0.099,0,22,1,4.2,"#bd07f0"
"246","Angelo Ogbonna","CB","WHU","18","2018/2019",0,0,0,0,5,0.389,0.099,4,1,2.436,0,0.099,0,22,1,4.2,"#bd07f0"
"247","Angelo Ogbonna","CB","WHU","19","2018/2019",0,0,0,0,7,0.389,0.143,4,2,2.436,0,0.143,0,22,2,4.2,"#bd07f0"
"248","Angelo Ogbonna","CB","WHU","20","2018/2019",0,0,0,0,8,0.442,0.143,5,2,2.49,0,0.143,0,23,2,4.2,"#bd07f0"
"249","Angelo Ogbonna","CB","WHU","21","2018/2019",0,0,0,0,9,0.468,0.143,6,2,2.515,0,0.143,0,24,2,4.2,"#bd07f0"
"250","Angelo Ogbonna","CB","WHU","22","2018/2019",0,0,0,0,15,0.52,0.143,7,2,2.568,0,0.143,0,25,2,4.2,"#bd07f0"
"251","Angelo Ogbonna","CB","WHU","23","2018/2019",0,0,0,0,16,0.52,0.143,7,2,2.568,0,0.143,0,25,2,4.2,"#bd07f0"
"252","Angelo Ogbonna","CB","WHU","24","2018/2019",0,0,0,0,17,0.52,0.143,7,2,2.568,0,0.143,0,25,2,4.2,"#bd07f0"
"253","Angelo Ogbonna","CB","WHU","25","2018/2019",0,0,0,0,19,0.52,0.143,7,2,2.568,0,0.143,0,25,2,4.2,"#bd07f0"
"254","Angelo Ogbonna","CB","WHU","26","2018/2019",0,0,0,0,21,0.52,0.143,7,2,2.568,0,0.143,0,25,2,4.2,"#bd07f0"
"255","Angelo Ogbonna","CB","WHU","27","2018/2019",0,1,0,1,27,0.679,1.114,10,3,2.727,0,1.114,1,28,3,4.2,"#bd07f0"
"256","Angelo Ogbonna","CB","WHU","28","2018/2019",0,0,0,1,29,0.679,1.114,10,3,2.727,0,1.114,1,28,3,4.2,"#bd07f0"
"257","Angelo Ogbonna","CB","WHU","29","2018/2019",0,0,0,1,36,0.679,1.114,10,3,2.727,0,1.114,1,28,3,4.2,"#bd07f0"
"258","Angelo Ogbonna","CB","WHU","30","2018/2019",0,0,0,1,37,0.679,1.114,10,3,2.727,0,1.114,1,28,3,4.2,"#bd07f0"
"259","Angelo Ogbonna","CB","WHU","31","2018/2019",0,0,0,1,44,0.852,1.114,12,3,2.899,0,1.114,1,30,3,4.2,"#bd07f0"
"260","Angelo Ogbonna","CB","WHU","32","2018/2019",0,0,0,1,45,0.852,1.114,12,3,2.899,0,1.114,1,30,3,4.2,"#bd07f0"
"261","Angelo Ogbonna","CB","WHU","33","2018/2019",0,0,0,1,45,0.904,1.114,13,3,2.951,0,1.114,1,31,3,4.2,"#bd07f0"
"262","Angelo Ogbonna","CB","WHU","34","2018/2019",0,0,0,1,46,0.904,1.16,13,4,2.951,0,1.16,1,31,4,4.2,"#bd07f0"
"263","Angelo Ogbonna","CB","WHU","35","2018/2019",0,0,0,1,47,1.02,1.16,14,4,3.067,0,1.16,1,32,4,4.2,"#bd07f0"
"264","Angelo Ogbonna","CB","WHU","36","2018/2019",0,0,0,1,48,1.02,1.16,14,4,3.067,0,1.16,1,32,4,4.2,"#bd07f0"
"265","Angelo Ogbonna","CB","WHU","37","2018/2019",0,0,0,1,48,1.02,1.16,14,4,3.067,0,1.16,1,32,4,4.2,"#bd07f0"
"266","Angelo Ogbonna","CB","WHU","38","2018/2019",0,0,0,1,48,1.02,1.16,14,4,3.067,0,1.16,1,32,4,4.2,"#bd07f0"
"267","Anthony Martial","AM","MUN","1","2018/2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,"#e03f0d"
"268","Anthony Martial","AM","MUN","2","2018/2019",0,0,0,0,0,0.054,0,1,0,0.082,0,0,0,1.525,0,7.4,"#e03f0d"
"269","Anthony Martial","AM","MUN","3","2018/2019",0,0,0,0,0,0.054,0,1,0,0.082,0,0,0,1.525,0,7.3,"#e03f0d"
"270","Anthony Martial","AM","MUN","4","2018/2019",0,0,0,0,0,0.054,0,1,0,0.082,0,0,0,1.525,0,7.3,"#e03f0d"
"271","Anthony Martial","AM","MUN","5","2018/2019",0,0,0,0,1,0.054,0,1,0,0.082,0,0,0,1.525,0,7.2,"#e03f0d"
"272","Anthony Martial","AM","MUN","6","2018/2019",0,0,0,0,2,0.054,0.064,1,3,0.082,0,0.212,0,1.525,10,7.2,"#e03f0d"
"273","Anthony Martial","AM","MUN","7","2018/2019",0,0,0,0,4,0.054,0.064,1,3,0.082,0,0.212,0,1.525,10,7.2,"#e03f0d"
"274","Anthony Martial","AM","MUN","8","2018/2019",1,1,1,1,17,0.107,0.206,2,6,0.136,1,0.354,1,2.525,13,7.2,"#e03f0d"
"275","Anthony Martial","AM","MUN","9","2018/2019",2,0,3,1,32,0.695,0.206,4,6,0.773,3.169,0.354,1,4.694,13,7.2,"#e03f0d"
"276","Anthony Martial","AM","MUN","10","2018/2019",1,0,4,1,41,1.355,0.47,7,10,1.433,4.169,0.619,1,7.694,17,7.3,"#e03f0d"
"277","Anthony Martial","AM","MUN","11","2018/2019",1,0,5,1,51,1.957,1.213,11,12,2.035,5.169,1.362,1,11.694,19,7.4,"#e03f0d"
"278","Anthony Martial","AM","MUN","12","2018/2019",1,0,6,1,58,2.769,1.213,14,12,2.847,6.169,1.362,1,14.694,19,7.5,"#e03f0d"
"279","Anthony Martial","AM","MUN","13","2018/2019",0,0,6,1,61,3.229,1.41,16,16,3.307,6.169,1.558,1,16.694,23,7.6,"#e03f0d"
"280","Anthony Martial","AM","MUN","14","2018/2019",0,0,6,1,62,3.229,1.41,16,16,3.307,6.169,1.558,1,16.694,23,7.6,"#e03f0d"
"281","Anthony Martial","AM","MUN","15","2018/2019",1,0,7,1,69,3.872,1.41,18,16,4.24,7.62,1.558,1,19.597,23,7.6,"#e03f0d"
"282","Anthony Martial","AM","MUN","16","2018/2019",0,0,7,1,69,3.872,1.41,18,16,4.24,7.62,1.558,1,19.597,23,7.5,"#e03f0d"
"283","Anthony Martial","AM","MUN","17","2018/2019",0,0,7,1,70,3.872,1.41,18,16,4.24,7.62,1.558,1,19.597,23,7.4,"#e03f0d"
"284","Anthony Martial","AM","MUN","18","2018/2019",1,0,8,1,77,4.27,1.715,19,21,4.657,8.667,1.877,1,20.644,28.233,7.3,"#e03f0d"
"285","Anthony Martial","AM","MUN","19","2018/2019",0,0,8,1,77,4.27,1.715,19,21,4.657,8.667,1.877,1,20.644,28.233,7.4,"#e03f0d"
"286","Anthony Martial","AM","MUN","20","2018/2019",0,1,8,2,82,4.27,2.44,19,23,4.657,8.667,2.683,2.111,20.644,30.455,7.3,"#e03f0d"
"287","Anthony Martial","AM","MUN","21","2018/2019",0,0,8,2,85,4.398,2.567,21,24,4.842,8.667,2.868,2.111,23.547,31.906,7.3,"#e03f0d"
"288","Anthony Martial","AM","MUN","22","2018/2019",0,0,8,2,88,4.5,2.77,23,26,4.97,8.667,3.121,2.111,26.047,34.406,7.3,"#e03f0d"
"289","Anthony Martial","AM","MUN","23","2018/2019",0,0,8,2,90,4.9,2.892,25,28,5.409,8.667,3.256,2.111,28.242,36.602,7.3,"#e03f0d"
"290","Anthony Martial","AM","MUN","24","2018/2019",0,0,8,2,90,4.9,2.892,25,28,5.409,8.667,3.256,2.111,28.242,36.602,7.3,"#e03f0d"
"291","Anthony Martial","AM","MUN","25","2018/2019",0,0,8,2,90,5.032,2.892,27,28,5.923,8.667,3.256,2.111,36.068,36.602,7.2,"#e03f0d"
"292","Anthony Martial","AM","MUN","26","2018/2019",1,1,9,3,102,5.491,3.001,30,30,6.522,9.971,3.397,3.415,39.981,39.21,7.2,"#e03f0d"
"293","Anthony Martial","AM","MUN","27","2018/2019",0,0,9,3,102,5.491,3.001,30,30,6.522,9.971,3.397,3.415,39.981,39.21,7.2,"#e03f0d"
"294","Anthony Martial","AM","MUN","28","2018/2019",0,0,9,3,102,5.491,3.001,30,30,6.522,9.971,3.397,3.415,39.981,39.21,7.2,"#e03f0d"
"295","Anthony Martial","AM","MUN","29","2018/2019",0,0,9,3,102,5.491,3.001,30,30,6.522,9.971,3.397,3.415,39.981,39.21,7.2,"#e03f0d"
"296","Anthony Martial","AM","MUN","30","2018/2019",0,0,9,3,103,5.491,3.001,30,30,6.522,9.971,3.397,3.415,39.981,39.21,7.2,"#e03f0d"
"297","Anthony Martial","AM","MUN","32","2018/2019",1,0,10,3,112,7.594,3.009,33,31,9.013,11.155,3.407,3.415,43.534,40.394,7.2,"#e03f0d"
"298","Anthony Martial","AM","MUN","32","2018/2019",0,0,10,3,113,7.594,3.06,33,33,9.013,11.155,3.675,3.415,43.534,50.983,7.2,"#e03f0d"
"299","Anthony Martial","AM","MUN","34","2018/2019",0,1,10,4,118,7.665,3.108,34,34,9.084,11.155,3.724,4.415,44.534,51.983,7.2,"#e03f0d"
"300","Anthony Martial","AM","MUN","35","2018/2019",0,0,10,4,120,7.782,3.108,36,34,9.2,11.155,3.724,4.415,46.534,51.983,7.2,"#e03f0d"
"301","Anthony Martial","AM","MUN","35","2018/2019",0,0,10,4,121,7.782,3.108,36,34,9.2,11.155,3.724,4.415,46.534,51.983,7.2,"#e03f0d"
"302","Anthony Martial","AM","MUN","36","2018/2019",0,0,10,4,121,7.782,3.108,36,34,9.2,11.155,3.724,4.415,46.534,51.983,7.2,"#e03f0d"
"303","Anthony Martial","AM","MUN","37","2018/2019",0,0,10,4,121,7.782,3.108,36,34,9.2,11.155,3.724,4.415,46.534,51.983,7.2,"#e03f0d"
"304","Anthony Martial","AM","MUN","38","2018/2019",0,0,10,4,122,7.954,3.247,39,36,9.545,11.155,4.001,4.415,52.534,55.983,7.2,"#e03f0d"
"305","Aron Gunnarsson","DM","CAR","1","2018/2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,"#1307f0"
"306","Aron Gunnarsson","DM","CAR","2","2018/2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,"#1307f0"
"307","Aron Gunnarsson","DM","CAR","3","2018/2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,"#1307f0"
"308","Aron Gunnarsson","DM","CAR","4","2018/2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,"#1307f0"
"309","Aron Gunnarsson","DM","CAR","5","2018/2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,"#1307f0"
"310","Aron Gunnarsson","DM","CAR","6","2018/2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,"#1307f0"
"311","Aron Gunnarsson","DM","CAR","7","2018/2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,"#1307f0"
"312","Aron Gunnarsson","DM","CAR","8","2018/2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,"#1307f0"
"313","Aron Gunnarsson","DM","CAR","9","2018/2019",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.4,"#1307f0"
"314","Aron Gunnarsson","DM","CAR","10","2018/2019",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4.4,"#1307f0"
"315","Aron Gunnarsson","DM","CAR","11","2018/2019",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4.4,"#1307f0"
"316","Aron Gunnarsson","DM","CAR","12","2018/2019",0,0,0,0,7,0.014,0.142,1,3,0.014,0,0.142,0,1,3,4.4,"#1307f0"
"317","Aron Gunnarsson","DM","CAR","13","2018/2019",0,0,0,0,9,0.014,0.174,1,5,0.014,0,0.174,0,1,5,4.4,"#1307f0"
"318","Aron Gunnarsson","DM","CAR","14","2018/2019",1,0,1,0,19,0.615,0.174,4,5,0.615,1,0.174,0,4,5,4.4,"#1307f0"
"319","Aron Gunnarsson","DM","CAR","15","2018/2019",0,0,1,0,21,0.628,0.174,5,5,0.628,1,0.174,0,5,5,4.4,"#1307f0"
"320","Aron Gunnarsson","DM","CAR","16","2018/2019",0,0,1,0,24,0.628,0.174,5,5,0.628,1,0.174,0,5,5,4.4,"#1307f0"
"321","Aron Gunnarsson","DM","CAR","17","2018/2019",0,0,1,0,26,0.628,0.174,5,5,0.628,1,0.174,0,5,5,4.4,"#1307f0"
"322","Aron Gunnarsson","DM","CAR","18","2018/2019",0,0,1,0,27,0.628,0.174,5,5,0.628,1,0.174,0,5,5,4.4,"#1307f0"
"323","Aron Gunnarsson","DM","CAR","19","2018/2019",0,0,1,0,28,0.628,0.245,5,6,0.628,1,6.648,0,5,95,4.4,"#1307f0"
"324","Aron Gunnarsson","DM","CAR","20","2018/2019",0,0,1,0,31,0.628,0.314,5,7,0.628,1,6.717,0,5,96,4.4,"#1307f0"
"325","Aron Gunnarsson","DM","CAR","21","2018/2019",0,0,1,0,33,1.546,0.314,6,7,1.546,1,6.717,0,6,96,4.4,"#1307f0"
"326","Aron Gunnarsson","DM","CAR","22","2018/2019",0,0,1,0,36,1.627,0.314,7,7,1.627,1,6.717,0,7,96,4.4,"#1307f0"
"327","Aron Gunnarsson","DM","CAR","23","2018/2019",0,0,1,0,36,1.627,0.314,7,7,1.627,1,6.717,0,7,96,4.4,"#1307f0"
"328","Aron Gunnarsson","DM","CAR","24","2018/2019",0,0,1,0,38,1.643,0.314,8,7,1.643,1,6.717,0,8,96,4.4,"#1307f0"
"329","Aron Gunnarsson","DM","CAR","25","2018/2019",0,1,1,1,44,1.698,1.098,9,10,1.698,1,7.501,1,9,99,4.4,"#1307f0"
"330","Aron Gunnarsson","DM","CAR","26","2018/2019",0,0,1,1,46,1.708,1.098,10,10,1.712,1,7.501,1,10.475,99,4.4,"#1307f0"
"331","Aron Gunnarsson","DM","CAR","27","2018/2019",0,0,1,1,46,1.708,1.098,10,10,1.712,1,7.501,1,10.475,99,4.4,"#1307f0"
"332","Aron Gunnarsson","DM","CAR","28","2018/2019",0,0,1,1,48,1.73,1.168,12,11,1.735,1,7.571,1,12.475,100,4.4,"#1307f0"
"333","Aron Gunnarsson","DM","CAR","29","2018/2019",0,0,1,1,50,2.188,1.168,15,11,2.192,1,7.571,1,15.475,100,4.4,"#1307f0"
"334","Aron Gunnarsson","DM","CAR","30","2018/2019",0,0,1,1,53,2.238,1.655,17,12,2.243,1,8.058,1,17.475,101,4.4,"#1307f0"
"335","Aron Gunnarsson","DM","CAR","32","2018/2019",0,0,1,1,54,2.238,1.655,17,12,2.243,1,8.058,1,17.475,101,4.4,"#1307f0"
"336","Aron Gunnarsson","DM","CAR","32","2018/2019",0,0,1,1,56,2.238,1.655,17,12,2.243,1,8.058,1,17.475,101,4.4,"#1307f0"
"337","Aron Gunnarsson","DM","CAR","34","2018/2019",0,0,1,1,58,2.254,1.687,18,14,2.258,1,8.09,1,18.475,103,4.4,"#1307f0"
"338","Aron Gunnarsson","DM","CAR","34","2018/2019",0,0,1,1,59,2.357,1.724,20,15,2.43,1,8.151,1,21.809,104.667,4.4,"#1307f0"
"339","Aron Gunnarsson","DM","CAR","35","2018/2019",0,0,1,1,60,2.357,1.724,20,15,2.43,1,8.151,1,21.809,104.667,4.4,"#1307f0"
"340","Aron Gunnarsson","DM","CAR","36","2018/2019",0,0,1,1,62,2.357,1.736,20,16,2.43,1,8.164,1,21.809,105.713,4.4,"#1307f0"
"341","Aron Gunnarsson","DM","CAR","37","2018/2019",0,0,1,1,64,2.357,1.736,20,16,2.43,1,8.164,1,21.809,105.713,4.4,"#1307f0"
"342","Aron Gunnarsson","DM","CAR","38","2018/2019",0,0,1,1,65,2.357,1.736,20,16,2.43,1,8.164,1,21.809,105.713,4.4,"#1307f0"
"343","Ashley Barnes","ST","BUR","1","2018/2019",0,0,0,0,1,0.011,0.122,1,1,0.072,0,0.786,0,6.429,6.429,6,"#52063c"
"344","Ashley Barnes","ST","BUR","2","2018/2019",0,0,0,0,2,0.011,0.122,1,1,0.072,0,0.786,0,6.429,6.429,6,"#52063c"
"345","Ashley Barnes","ST","BUR","3","2018/2019",0,0,0,0,3,0.011,0.122,1,1,0.072,0,0.786,0,6.429,6.429,5.9,"#52063c"
"346","Ashley Barnes","ST","BUR","4","2018/2019",0,0,0,0,4,0.047,0.224,2,2,0.391,0,1.698,0,15.429,15.429,5.8,"#52063c"
"347","Ashley Barnes","ST","BUR","5","2018/2019",0,0,0,0,5,0.103,0.243,4,3,0.484,0,1.729,0,18.701,17.065,5.8,"#52063c"
"348","Ashley Barnes","ST","BUR","6","2018/2019",2,0,2,0,17,1.087,0.243,6,3,4.702,8.571,1.729,0,27.273,17.065,5.7,"#52063c"
"349","Ashley Barnes","ST","BUR","7","2018/2019",0,0,2,0,17,1.087,0.243,6,3,4.702,8.571,1.729,0,27.273,17.065,5.7,"#52063c"
"350","Ashley Barnes","ST","BUR","8","2018/2019",0,0,2,0,19,1.087,0.243,6,3,4.702,8.571,1.729,0,27.273,17.065,5.7,"#52063c"
"351","Ashley Barnes","ST","BUR","9","2018/2019",0,0,2,0,20,1.087,0.243,6,3,4.702,8.571,1.729,0,27.273,17.065,5.7,"#52063c"
"352","Ashley Barnes","ST","BUR","10","2018/2019",0,0,2,0,21,1.087,0.243,6,3,4.702,8.571,1.729,0,27.273,17.065,5.7,"#52063c"
"353","Ashley Barnes","ST","BUR","11","2018/2019",0,0,2,0,21,1.087,0.243,6,3,4.702,8.571,1.729,0,27.273,17.065,5.7,"#52063c"
"354","Ashley Barnes","ST","BUR","12","2018/2019",0,0,2,0,22,1.087,0.243,6,3,4.702,8.571,1.729,0,27.273,17.065,5.7,"#52063c"
"355","Ashley Barnes","ST","BUR","13","2018/2019",0,0,2,0,23,1.105,0.243,7,3,4.921,8.571,1.729,0,40.13,17.065,5.7,"#52063c"
"356","Ashley Barnes","ST","BUR","14","2018/2019",0,0,2,0,24,1.263,0.243,8,3,6.347,8.571,1.729,0,49.13,17.065,5.6,"#52063c"
