"","X.1","X","player","round","club","opponent","was_home","total_points","goals","assists","minutes","club_elo","opponent_elo","position","value","influence_form","creativity_form","threat_form","ict_index_form","date_hour","kickoff_hour","range_day","team_scoring_form","team_conceded_form","opponent_scoring_form","opponent_conceded_form","team_form","opponent_form","fpl_form","goals_90","assists_90","npxG_90","npg_90","xG_90","xGChain_90","xGBuildup_90","xA_90","shots_90","key_passes_90","season"
"73",73,73,"Alex McCarthy","9","SOU","BOU","False",6,0,0,90,1620.47814941,1689.53222656,"Goalkeeper",45,19.3,3.5527136788005e-15,0,1.925,"2018-10-20 15:00:00","afternoon kick-off",13.03125,0.5,2.5,2.5,1.75,0.25,1.625,1.25,0,0,0,0,0,0,0.0205696634948254,0,0,0,"2018/2019"
"74",74,74,"Alex McCarthy","10","SOU","NEW","True",6,0,0,90,1626.75158691,1623.0793457,"Goalkeeper",45,20.45,3.5527136788005e-15,0,2.05,"2018-10-27 15:00:00","afternoon kick-off",7,0,2,0.5,1.5,0.375,0.375,2.75,0,0,0,0,0,0,0.0205696634948254,0,0,0,"2018/2019"
"75",75,75,"Alex McCarthy","11","SOU","MCI","False",0,0,0,90,1624.91796875,1985.35070801,"Goalkeeper",45,19.55,3.5527136788005e-15,0,1.95,"2018-11-04 15:00:00","afternoon kick-off",8,0,1.25,2,0,0.625,2,4,0,0,0,0,0,0.0221814252436161,0.0221814252436161,0,0,0,"2018/2019"
"76",76,76,"Alex McCarthy","12","SOU","WAT","True",5,0,0,90,1621.06201172,1648.5324707,"Goalkeeper",45,17,3.5527136788005e-15,0,1.7,"2018-11-10 15:00:00","afternoon kick-off",6,0.25,2.25,1.25,1.25,0.625,1.125,3.5,0,0,0,0,0,0.083560474216938,0.105741899460554,0,0,0,"2018/2019"
"77",77,77,"Alex McCarthy","13","SOU","FUL","False",1,0,0,90,1619.99157715,1569.98986816,"Goalkeeper",45,20.85,3.5527136788005e-15,0,2.1,"2018-11-24 15:00:00","afternoon kick-off",14,0.5,1.75,0.5,2.5,0.875,0,4.25,0,0,0,0,0,0.00349928182549775,0.109241181286052,0,0,0,"2018/2019"
"78",78,78,"Alex McCarthy","14","SOU","MUN","True",2,0,0,90,1613.30969238,1853.64624023,"Goalkeeper",45,20.85,3.5527136788005e-15,0,2.1,"2018-12-01 17:30:00","afternoon kick-off",7.10416666666667,1,2.5,1.25,1.25,0.5,1.375,3,0,0,0,0,0,0,0.109241181286052,0,0,0,"2018/2019"
"79",79,79,"Alex McCarthy","15","SOU","TOT","False",2,0,0,90,1618.11376953,1893.96435547,"Goalkeeper",45,24.8,3.5527136788005e-15,0,2.5,"2018-12-05 20:00:00","night kick-off",4.10416666666667,1.5,3,2.25,1.75,0.5,1.75,2,0,0,0,0,0,0,0.0870597560424358,0,0,0,"2018/2019"
"80",80,80,"Alex McCarthy","16","SOU","CAR","False",3,0,0,90,1615.70849609,1555.77404785,"Goalkeeper",45,26.9,3.5527136788005e-15,0,2.7,"2018-12-08 15:00:00","afternoon kick-off",2.79166666666667,1.5,2.25,1.25,1.5,0.5,1,2.5,0,0,0,0,0,0,0.00349928182549775,0,0,0,"2018/2019"
"81",81,81,"Alex McCarthy","17","SOU","ARS","True",1,0,0,90,1606.546875,1856.36743164,"Goalkeeper",45,24.4,3.5527136788005e-15,0,2.45,"2018-12-16 13:30:00","lunchtime kick-off",7.9375,1.25,2.25,2.25,1.25,0.25,2,2,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"82",82,82,"Alex McCarthy","18","SOU","HUD","False",3,0,0,90,1619.22509766,1538.47546387,"Goalkeeper",45,24.05,3.5527136788005e-15,0,2.4,"2018-12-22 15:00:00","afternoon kick-off",6.0625,1.5,2,0.5,1.5,0.75,0,2,0,0,0,0,0,0.0837317481637,0.0837317481637,0,0,0,"2018/2019"
"83",83,83,"Alex McCarthy","19","SOU","WHU","True",2,0,0,90,1630.10632324,1683.37036133,"Goalkeeper",45,25.75,3.5527136788005e-15,0,2.575,"2018-12-27 19:45:00","night kick-off",5.19791666666667,1.75,1.75,2,1.25,1.125,1.625,2.25,0,0,0,0,0,0,0.0837317481637,0,0,0,"2018/2019"
"84",84,84,"Alex McCarthy","20","SOU","MCI","True",2,0,0,90,1621.99377441,1959.66577148,"Goalkeeper",45,23,3.5527136788005e-15,0,2.3,"2018-12-30 14:15:00","lunchtime kick-off",2.77083333333333,1.75,1.5,1.5,2,1.125,0.5,2.25,0,0,0,0,0,0,0.0837317481637,0,0,0,"2018/2019"
"85",85,85,"Alex McCarthy","21","SOU","CHE","False",0,0,0,0,1618.8927002,1858.82580566,"Goalkeeper",45,24.55,3.5527136788005e-15,0,2.45,"2019-01-02 19:45:00","night kick-off",3.22916666666667,2,2,1.25,0.75,1.125,1.875,2,0,0,0,0,0,0,0.0837317481637,0,0,0,"2018/2019"
"86",86,86,"Alex McCarthy","22","SOU","LEI","False",3,0,0,90,1625.75634766,1701.98962402,"Goalkeeper",44,20.2,3.5527136788005e-15,0,2.025,"2019-01-12 15:00:00","afternoon kick-off",9.80208333333333,1.25,1.5,1,0.5,1,1.75,1.75,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"87",87,87,"Alex McCarthy","23","SOU","EVE","True",2,0,0,90,1637.13195801,1694.20129395,"Goalkeeper",44,20.55,3.5527136788005e-15,0,2.05,"2019-01-19 15:00:00","afternoon kick-off",7,1,1.5,1.75,0.75,1,1.125,1.75,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"88",88,88,"Alex McCarthy","24","SOU","CRY","True",2,0,0,90,1645.28759766,1656.18615723,"Goalkeeper",44,17.3,3.5527136788005e-15,0,1.725,"2019-01-30 19:45:00","night kick-off",11.1979166666667,1.25,1.25,1.5,1.75,1.5,0.625,1.75,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"89",89,89,"Alex McCarthy","25","SOU","BUR","False",4,0,0,90,1643.93359375,1632.57995605,"Goalkeeper",44,10.7,3.5527136788005e-15,0,1.05,"2019-02-02 15:00:00","afternoon kick-off",2.80208333333333,1.25,0.75,1.5,1,1.75,1.875,1.75,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"90",90,90,"Alex McCarthy","26","SOU","CAR","True",1,0,0,90,1645.30627441,1565.02160645,"Goalkeeper",44,21.15,3.5527136788005e-15,0,2.1,"2019-02-09 15:00:00","afternoon kick-off",7,1.5,1,0.785714285714286,1.25,1.75,0.785714285714286,2.75,0,0,0,0,0,0,0.0915276184678078,0,0,0,"2018/2019"
"91",91,91,"Alex McCarthy","27","SOU","ARS","False",0,0,0,0,1635.421875,1839.22961426,"Goalkeeper",44,16.3,3.5527136788005e-15,0,1.625,"2019-02-24 14:05:00","lunchtime kick-off",14.9618055555556,1.25,1.25,1.75,1.25,1.125,1.625,2.25,0,0,0,0,0,0.0123656196519732,0.103893238119781,0,0,0,"2018/2019"
"92",92,92,"Alex McCarthy","28","SOU","FUL","True",0,0,0,0,1631.88085938,1559.84106445,"Goalkeeper",44,14.05,3.5527136788005e-15,0,1.4,"2019-02-27 19:45:00","night kick-off",3.23611111111111,0.75,1.5,1.25,2.5,0.625,0.5,1.75,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"93",93,93,"Alex McCarthy","29","SOU","MUN","False",0,0,0,0,1638.75366211,1868.40576172,"Goalkeeper",44,12.2,3.5527136788005e-15,0,1.225,"2019-03-02 15:00:00","afternoon kick-off",2.80208333333333,1,1.25,1.75,0.25,0.875,2.125,1.25,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"94",94,94,"Alex McCarthy","30","SOU","TOT","True",0,0,0,0,1643.19897461,1899.38452148,"Goalkeeper",44,1.74999999999999,3.5527136788005e-15,0,0.175000000000001,"2019-03-09 15:00:00","afternoon kick-off",7,1.25,1.75,1.25,1.5,0.5,0.75,0.25,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"95",95,95,"Alex McCarthy","32","SOU","BHA","False",0,0,0,0,1668.11425781,1640.80004883,"Goalkeeper",44,-8.88178419700125e-15,3.5527136788005e-15,0,1.16573417585641e-15,"2019-03-30 15:00:00","afternoon kick-off",21,1.5,1.5,1.25,1.5,1,1.125,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"96",96,96,"Alex McCarthy","33","SOU","LIV","True",0,0,0,0,1677.23327637,1982.77209473,"Goalkeeper",43,-8.88178419700125e-15,3.5527136788005e-15,0,1.16573417585641e-15,"2019-04-05 20:00:00","night kick-off",6.20833333333333,1.75,1,2,1,1.625,2,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"97",97,97,"Alex McCarthy","34","SOU","WOL","True",0,0,0,0,1677.07897949,1693.07592773,"Goalkeeper",43,-8.88178419700125e-15,3.5527136788005e-15,0,1.16573417585641e-15,"2019-04-13 15:00:00","afternoon kick-off",7.79166666666667,1.5,1.75,1.25,1,1.125,1.375,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"98",98,98,"Alex McCarthy","35","SOU","NEW","False",0,0,0,0,1688.43347168,1685.09289551,"Goalkeeper",43,-8.88178419700125e-15,3.5527136788005e-15,0,1.16573417585641e-15,"2019-04-20 17:30:00","afternoon kick-off",7.10416666666667,1.75,1.25,0.75,1.25,1.625,1,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"99",99,99,"Alex McCarthy","35","SOU","WAT","False",0,0,0,0,1679.21447754,1709.21655273,"Goalkeeper",43,-8.88178419700125e-15,3.5527136788005e-15,0,1.16573417585641e-15,"2019-04-23 19:45:00","night kick-off",3.09375,1.5,1.75,1.75,1.25,1.125,1.125,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"100",100,100,"Alex McCarthy","36","SOU","BOU","True",0,0,0,0,1682.05749512,1674.19726562,"Goalkeeper",43,-8.88178419700125e-15,3.5527136788005e-15,0,1.16573417585641e-15,"2019-04-27 15:00:00","afternoon kick-off",3.80208333333333,1.5,2,1.5,1.5,0.875,0.625,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"101",101,101,"Alex McCarthy","37","SOU","WHU","False",0,0,0,0,1675.78063965,1688.74255371,"Goalkeeper",43,-8.88178419700125e-15,3.5527136788005e-15,0,1.16573417585641e-15,"2019-05-04 15:00:00","afternoon kick-off",7,2,2,1,1.5,1.125,0.875,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"102",102,102,"Alex McCarthy","38","SOU","HUD","True",0,0,0,0,1679.39855957,1515.80639648,"Goalkeeper",43,-8.88178419700125e-15,3.5527136788005e-15,0,1.16573417585641e-15,"2019-05-12 15:00:00","afternoon kick-off",8,1.25,2.5,0.5,3,0.625,0.25,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"103",103,103,"Alisson Becker","5","LIV","TOT","False",2,0,0,90,1927.13830566,1916.29187012,"Goalkeeper",56,18.35,3.5527136788005e-15,0,1.825,"2018-09-15 12:30:00","lunchtime kick-off",14,2.25,0.25,2.25,1,2.25,1.75,5.5,0,0,0,0,0,0,0.349937807768583,0,0,0,"2018/2019"
"104",104,104,"Alisson Becker","6","LIV","SOU","True",6,0,0,90,1939.49255371,1644.73779297,"Goalkeeper",56,18.05,3.5527136788005e-15,0,1.775,"2018-09-22 15:00:00","afternoon kick-off",7.10416666666667,1.75,0.5,1.5,1.5,2.375,0.875,4.25,0,0,0,0,0,0.0987761318683625,0.219563599675894,0,0,0,"2018/2019"
"105",105,105,"Alisson Becker","7","LIV","CHE","False",3,0,0,90,1942.03991699,1855.03735352,"Goalkeeper",56,17.1,3.5527136788005e-15,0,1.675,"2018-09-29 17:30:00","afternoon kick-off",7.10416666666667,2,0.5,2,0.5,2.25,2,4.25,0,0,0,0,0,0,0.120835226029158,0,0,0,"2018/2019"
"106",106,106,"Alisson Becker","8","LIV","MCI","True",6,0,0,90,1929.20983887,1962.45788574,"Goalkeeper",56,18.15,3.5527136788005e-15,0,1.8,"2018-10-07 16:30:00","afternoon kick-off",7.95833333333333,2,0.75,3,0.25,2.125,2.125,3.5,0,0,0,0,0,0.087774783372879,0.186550915241241,0,0,0,"2018/2019"
"107",107,107,"Alisson Becker","9","LIV","HUD","False",6,0,0,90,1928.38366699,1541.17163086,"Goalkeeper",56,19.1,3.5527136788005e-15,0,1.9,"2018-10-20 17:30:00","afternoon kick-off",13.0416666666667,1.5,0.5,0.5,1.75,1.75,0.375,4.25,0,0,0,0,0,0.00985883362591267,0.196409748867154,0,0,0,"2018/2019"
"108",108,108,"Alisson Becker","10","LIV","CAR","True",2,0,0,90,1934.00976562,1556.0279541,"Goalkeeper",56,18.3,3.5527136788005e-15,0,1.825,"2018-10-27 15:00:00","afternoon kick-off",6.89583333333333,1.25,0.25,1.25,2.5,1.75,0.5,5.25,0,0,0,0,0,0.0106333550065756,0.108266972005367,0,0,0,"2018/2019"
"109",109,109,"Alisson Becker","11","LIV","ARS","False",3,0,0,90,1935.61523438,1844.89611816,"Goalkeeper",57,16.15,3.5527136788005e-15,0,1.625,"2018-11-03 17:30:00","afternoon kick-off",7.10416666666667,1.5,0.5,3,1,1.75,2,4.25,0,0,0,0,0,0.0053846938535571,0.113651665858924,0,0,0,"2018/2019"
"110",110,110,"Alisson Becker","12","LIV","FUL","True",7,0,0,90,1911.18969727,1571.54736328,"Goalkeeper",57,15.5,3.5527136788005e-15,0,1.55,"2018-11-11 12:00:00","lunchtime kick-off",7.77083333333333,1.5,0.5,0.75,3.25,1.75,0,4.25,0,0,0,0,0,0,0.0258768824860454,0,0,0,"2018/2019"
"111",111,111,"Alisson Becker","13","LIV","WAT","False",6,0,0,90,1912.74719238,1649.60290527,"Goalkeeper",57,15.05,3.5527136788005e-15,0,1.5,"2018-11-24 15:00:00","afternoon kick-off",13.125,2,0.5,1.5,0.5,2,1.5,4.5,0,0,0,0,0,0.0589024126529692,0.0749204615131019,0,0,0,"2018/2019"
"112",112,112,"Alisson Becker","14","LIV","EVE","True",9,0,0,90,1913.62963867,1710.35522461,"Goalkeeper",57,14.45,3.5527136788005e-15,0,1.45,"2018-12-02 16:15:00","afternoon kick-off",8.05208333333333,2.5,0.5,1.25,0.75,2,1.375,4.5,0,0,0,0,0,0.032046403735876,0.0963335102424023,0,0,0,"2018/2019"
"113",113,113,"Alisson Becker","15","LIV","BUR","False",3,0,0,90,1916.12561035,1614.28723145,"Goalkeeper",57,19,3.5527136788005e-15,0,1.9,"2018-12-05 19:45:00","night kick-off",3.14583333333333,1.75,0.25,0.75,2,2,0.375,6.25,0,0,0,0,0,0.0283048693090678,0.119253685697913,0,0,0,"2018/2019"
"114",114,114,"Alisson Becker","16","LIV","BOU","False",6,0,0,90,1920.1307373,1682.58520508,"Goalkeeper",57,22.95,3.5527136788005e-15,0,2.3,"2018-12-08 12:30:00","lunchtime kick-off",2.69791666666667,2.25,0.25,1.25,2,2.25,0.5,6.25,0,0,0,0,0,0.141446575522423,0.260700261220336,0,0,0,"2018/2019"
"115",115,115,"Alisson Becker","17","LIV","MUN","True",2,0,0,90,1931.03503418,1841.54577637,"Goalkeeper",57,22.25,3.5527136788005e-15,0,2.225,"2018-12-16 16:00:00","afternoon kick-off",8.14583333333333,2.75,0.25,2,1.25,2.375,1.375,6,0,0,0,0,0,0,0.201797848567367,0,0,0,"2018/2019"
"116",116,116,"Alisson Becker","18","LIV","WOL","False",9,0,0,90,1937.40771484,1627.18054199,"Goalkeeper",58,20.1,3.5527136788005e-15,0,2,"2018-12-21 20:00:00","night kick-off",5.16666666666667,2.75,0.5,1.75,1,2.25,1.625,5,0,0,0,0,0,0.00839741807430982,0.1781488629058,0,0,0,"2018/2019"
"117",117,117,"Alisson Becker","19","LIV","NEW","True",6,0,0,90,1941.23657227,1629.55993652,"Goalkeeper",59,26.15,3.5527136788005e-15,0,2.6,"2018-12-26 15:00:00","afternoon kick-off",4.79166666666667,3,0.5,0.75,0.75,2.375,1.25,5,0,0,0,0,0,0,0.149843993596733,0,0,0,"2018/2019"
"118",118,118,"Alisson Becker","20","LIV","ARS","True",2,0,0,90,1944.17333984,1842.28381348,"Goalkeeper",59,21.15,3.5527136788005e-15,0,2.1,"2018-12-29 17:30:00","afternoon kick-off",3.10416666666667,3.25,0.25,1.75,1.25,2.25,1.375,5.75,0,0,0,0,0,0.0134508451446891,0.0218482632189989,0,0,0,"2018/2019"
"119",119,119,"Alisson Becker","21","LIV","MCI","False",1,0,0,90,1952.57043457,1962.7668457,"Goalkeeper",59,20.25,3.5527136788005e-15,0,2.025,"2019-01-03 20:00:00","night kick-off",5.10416666666667,3.5,0.5,2.25,1.75,2.125,1.125,4.75,0,0,0,0,0,0.0183356758207083,0.0401839390397072,0,0,0,"2018/2019"
"120",120,120,"Alisson Becker","22","LIV","BHA","False",6,0,0,90,1946.19128418,1640.43566895,"Goalkeeper",59,25.95,0.0250000000000036,0,2.6,"2019-01-12 15:00:00","afternoon kick-off",8.79166666666667,3,0.75,1,1.25,1.625,1.125,4.5,0,0,0,0,0,0,0.0317865209653974,0,0,0,"2018/2019"
"121",121,121,"Alisson Becker","23","LIV","CRY","True",1,0,0,90,1948.81066895,1657.80932617,"Goalkeeper",60,17.25,0.0250000000000036,0,1.725,"2019-01-19 15:00:00","afternoon kick-off",7,2.75,0.75,0.75,0.75,1.625,0.875,3.75,0,0,0,0,0,0.033042535185814,0.0648290561512113,0,0,0,"2018/2019"
"122",122,122,"Alisson Becker","24","LIV","LEI","True",2,0,0,90,1950.43395996,1682.32385254,"Goalkeeper",60,13.6,0.0250000000000036,0,1.35,"2019-01-30 20:00:00","night kick-off",11.2083333333333,2.75,1.5,1.25,1.75,1.625,0.625,2.5,0,0,0,0,0,0.0245330985635519,0.0759113095700742,0,0,0,"2018/2019"
"123",123,123,"Alisson Becker","25","LIV","WHU","False",2,0,0,90,1943.08496094,1663.08618164,"Goalkeeper",60,13.85,0.0250000000000036,0,1.375,"2019-02-04 20:00:00","night kick-off",5,1.75,1.5,0.75,1.75,1.375,0.75,2.5,0,0,0,0,0,0,0.0575756337493659,0,0,0,"2018/2019"
"124",124,124,"Alisson Becker","26","LIV","BOU","True",6,0,0,90,1937.51074219,1669.9588623,"Goalkeeper",60,9.69999999999999,3.5527136788005e-15,0,0.950000000000001,"2019-02-09 15:00:00","afternoon kick-off",4.79166666666667,1.75,1.25,1.5,1,1.75,1,2.75,0,0,0,0,0,0.124764874577522,0.182340508326888,0,0,0,"2018/2019"
"125",125,125,"Alisson Becker","27","LIV","MUN","False",10,0,0,90,1940.47680664,1860.47094727,"Goalkeeper",60,12.3,3.5527136788005e-15,0,1.225,"2019-02-24 14:05:00","lunchtime kick-off",14.9618055555556,2.25,1.25,2,0.75,1.625,2,2.75,0,0,0,0,0,0.124621242284775,0.273919215425849,0,0,0,"2018/2019"
"126",126,126,"Alisson Becker","28","LIV","WAT","True",7,0,0,90,1939.85449219,1681.5513916,"Goalkeeper",60,18,3.5527136788005e-15,0,1.8,"2019-02-27 20:00:00","night kick-off",3.24652777777778,1.25,0.5,1.75,0.75,1.5,1.5,5,0,0,0,0,0,0,0.249386116862297,0,0,0,"2018/2019"
"127",127,127,"Alisson Becker","29","LIV","EVE","False",8,0,0,90,1943.97424316,1679.11486816,"Goalkeeper",60,20.95,3.5527136788005e-15,0,2.1,"2019-03-03 16:15:00","afternoon kick-off",3.84375,2.25,0.25,1,1.5,1.75,0.625,6.25,0,0,0,0,0,0.0137586342170835,0.26314475107938,0,0,0,"2018/2019"
"128",128,128,"Alisson Becker","30","LIV","BUR","True",0,0,0,90,1945.45605469,1643.79650879,"Goalkeeper",60,26.2,3.5527136788005e-15,0,2.625,"2019-03-10 12:00:00","lunchtime kick-off",6.82291666666667,2,0,1.5,1.75,1.75,1.125,7.75,0,0,0,0,0,0,0.138379876501858,0,0,0,"2018/2019"
"129",129,129,"Alisson Becker","31","LIV","FUL","False",2,0,0,90,1976.70922852,1563.32470703,"Goalkeeper",60,22.1,3.5527136788005e-15,0,2.2,"2019-03-17 14:15:00","lunchtime kick-off",7.09375,2.25,0.5,0.75,2.5,1.75,0,6.25,0,0,0,0,0,0.27423933148384,0.287997965700923,0,0,0,"2018/2019"
"130",130,130,"Alisson Becker","32","LIV","TOT","True",2,0,0,90,1978.20690918,1898.80700684,"Goalkeeper",59,16.8,3.5527136788005e-15,0,1.675,"2019-03-31 16:30:00","afternoon kick-off",14.09375,2.75,0.75,0.75,1.75,2,0.25,4.25,0,0,0,0,0,0.0761791914701462,0.36417715717107,0,0,0,"2018/2019"
"131",131,131,"Alisson Becker","33","LIV","SOU","False",2,0,0,90,1982.77209473,1677.23327637,"Goalkeeper",59,12.8,3.5527136788005e-15,0,1.275,"2019-04-05 20:00:00","night kick-off",5.14583333333333,2,1,1.75,1,2,1.625,3,0,0,0,0,0,0.0338828414678572,0.384301364421843,0,0,0,"2018/2019"
"132",132,132,"Alisson Becker","34","LIV","CHE","True",7,0,0,90,1995.45654297,1865.9407959,"Goalkeeper",59,6.64999999999999,3.5527136788005e-15,0,0.675000000000001,"2019-04-14 16:30:00","afternoon kick-off",8.85416666666667,2.75,1.25,1.75,0.75,2.25,1.625,1.5,0,0,0,0,0,0.140034198760986,0.52433556318283,0,0,0,"2018/2019"
"133",133,133,"Alisson Becker","35","LIV","CAR","False",6,0,0,90,2006.65270996,1590.01855469,"Goalkeeper",59,12.4,3.5527136788005e-15,0,1.25,"2019-04-21 16:00:00","afternoon kick-off",6.97916666666667,2.25,0.75,0.75,1.5,2.25,0.625,3.25,0,0,0,0,0,0.0131940366700292,0.263290268369019,0,0,0,"2018/2019"
"134",134,134,"Alisson Becker","36","LIV","HUD","True",6,0,0,90,2008.85192871,1500.09460449,"Goalkeeper",59,15.15,3.5527136788005e-15,0,1.525,"2019-04-26 20:00:00","night kick-off",5.16666666666667,2.25,0.5,0.5,3,2.25,0,4.25,0,0,0,0,0,0.059886135160923,0.246997212059796,0,0,0,"2018/2019"
"135",135,135,"Alisson Becker","37","LIV","NEW","False",2,0,0,90,1993.34997559,1689.68664551,"Goalkeeper",59,15,3.5527136788005e-15,0,1.5,"2019-05-04 19:45:00","night kick-off",7.98958333333333,3,0.25,1.25,0.75,2.25,1.5,5.25,0,0,0,0,0,0.106492586433887,0.319606957025826,0,0,0,"2018/2019"
"136",136,136,"Alisson Becker","38","LIV","WOL","True",6,0,0,90,2035.11352539,1721.08642578,"Goalkeeper",59,20.5,3.5527136788005e-15,0,2.05,"2019-05-12 15:00:00","afternoon kick-off",7.80208333333333,3,0.5,1.5,0.5,2.25,1.875,5.25,0,0,0,0,0,0.0136223519220948,0.193195110186934,0,0,0,"2018/2019"
"137",137,137,"Álvaro Morata","5","CHE","CAR","True",0,0,0,0,1851.93237305,1562.9395752,"Forward",90,10.15,7.7,36.5,5.45,"2018-09-15 15:00:00","afternoon kick-off",14,2.5,0.75,0.5,1.25,2.25,0.625,3,0.3125,0,0.216099179815501,0.3125,0.216099179815501,0.236945983488112,0.214565235655755,0.00969910237472503,2.8125,0.3125,"2018/2019"
"138",138,138,"Álvaro Morata","6","CHE","WHU","False",1,0,0,25,1858.85839844,1653.0057373,"Forward",89,9.64999999999999,5.975,26.5,4.225,"2018-09-23 13:30:00","lunchtime kick-off",7.9375,2.75,1,1.25,1.75,2.125,0.625,2.5,0,0,0,0,0,0,0,0,0,0.454545454545455,"2018/2019"
"139",139,139,"Álvaro Morata","7","CHE","LIV","True",1,0,0,25,1855.03735352,1942.03991699,"Forward",88,1.19999999999999,1.55,24,2.675,"2018-09-29 17:30:00","afternoon kick-off",6.16666666666667,2,0.5,2,0.5,2,2.25,1.25,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"140",140,140,"Álvaro Morata","8","CHE","SOU","False",5,1,0,22,1851.73461914,1627.77319336,"Forward",88,1.19999999999999,0.825000000000003,20.5,2.225,"2018-10-07 14:15:00","lunchtime kick-off",7.86458333333333,1.75,0.5,1,1.75,1.625,0.875,1,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"141",141,141,"Álvaro Morata","9","CHE","MUN","True",2,0,0,78,1859.02954102,1842.59985352,"Forward",87,9.49999999999999,0.475000000000003,19.25,2.875,"2018-10-20 12:30:00","lunchtime kick-off",12.9270833333333,2,0.5,1.75,1.75,1.75,1.375,1.75,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"142",142,142,"Álvaro Morata","10","CHE","BUR","False",5,1,0,73,1860.7434082,1646.77270508,"Forward",87,10.7,5.675,24.25,4.025,"2018-10-28 13:30:00","lunchtime kick-off",8.04166666666667,1.5,0.75,1.75,1.75,1.5,1.375,2.25,0.6,0,1.14019346237182,0.6,1.14019346237182,1.34420067071914,0.238876609504223,0.00919237285852434,4.2,0.6,"2018/2019"
"143",143,143,"Álvaro Morata","11","CHE","CRY","True",13,2,0,90,1869.57543945,1648.48583984,"Forward",87,18.95,8.975,36.5,6.4,"2018-11-04 16:00:00","afternoon kick-off",7.10416666666667,2.5,0.75,0.75,1.75,1.75,0.25,3.25,0.909090909090909,0,1.26427150585435,0.909090909090909,1.26427150585435,1.36200600049712,0.248774794692343,0.036890757354823,5,0.909090909090909,"2018/2019"
"144",144,144,"Álvaro Morata","12","CHE","EVE","True",1,0,0,90,1873.54638672,1700.07775879,"Forward",87,37.85,12.5,51.75,10.2,"2018-11-11 14:15:00","lunchtime kick-off",6.92708333333333,3,0.75,2,1,2,1.625,6.25,1.36882129277567,0,1.26421332585947,1.36882129277567,1.26421332585947,1.25122294906428,0.192060897218864,0.0373366382327144,4.79087452471483,1.02661596958175,"2018/2019"
"145",145,145,"Álvaro Morata","13","CHE","TOT","False",1,0,0,57,1867.59533691,1892.57885742,"Forward",87,31,16.275,52.5,9.975,"2018-11-24 17:30:00","afternoon kick-off",13.1354166666667,2.25,0.75,1.25,0.75,1.625,1.875,5.25,0.81570996978852,0,0.85552087183085,0.81570996978852,0.85552087183085,0.889702781449631,0.162593059219262,0.0338918430972676,3.53474320241692,1.08761329305136,"2018/2019"
"146",146,146,"Álvaro Morata","14","CHE","FUL","True",0,0,0,20,1864.22009277,1578.74523926,"Forward",87,29.8,14.275,51.5,9.525,"2018-12-02 12:00:00","lunchtime kick-off",7.77083333333333,2,1,0.75,2,1.375,0.5,5,0.870967741935484,0,0.901394850784732,0.870967741935484,0.901394850784732,0.901394850784732,0.0793421782793537,0.0362327443135361,3.7741935483871,1.16129032258065,"2018/2019"
"147",147,147,"Álvaro Morata","15","CHE","WOL","False",2,0,0,64,1866.45629883,1592.93945312,"Forward",87,20.7,10.9,36.75,6.7,"2018-12-05 19:45:00","night kick-off",3.32291666666667,1.5,1,1,2,1.25,0.375,3.75,0.700389105058366,0,0.783357344248878,0.700389105058366,0.783357344248878,0.821513165991592,0.0816194637740169,0.0206483918666144,3.15175097276265,1.05058365758755,"2018/2019"
